ISOTime,Sol_Rad,ATemp,Rel_Hum,Wx,Wy,Precip,LW_In
29/11/2011 00:00:00,0.00,28.18,78.51,-1.06,0.78,0.000000,471.71,
29/11/2011 01:00:00,0.00,27.65,83.29,-0.87,0.83,0.000000,469.47,
29/11/2011 02:00:00,0.00,27.27,85.34,-1.05,0.58,0.000000,467.72,
29/11/2011 03:00:00,0.00,26.71,87.56,0.01,1.00,0.000000,468.50,
29/11/2011 04:00:00,0.00,26.58,89.49,0.00,0.77,0.000000,466.95,
29/11/2011 05:00:00,0.00,25.76,91.89,-0.56,0.14,0.000000,469.96,
29/11/2011 06:00:00,0.00,25.46,92.89,0.10,0.47,0.000000,452.70,
29/11/2011 07:00:00,0.00,25.57,93.51,0.01,0.36,0.000000,451.38,
29/11/2011 08:00:00,152.31,25.65,92.14,-0.00,0.30,0.000000,455.64,
29/11/2011 09:00:00,417.79,25.40,92.41,0.00,0.28,0.000000,452.51,
29/11/2011 10:00:00,668.27,25.30,93.69,0.02,0.26,0.000000,460.50,
29/11/2011 11:00:00,878.45,26.31,92.76,-0.23,0.21,0.000000,445.82,
29/11/2011 12:00:00,1030.84,28.54,84.13,-0.03,0.45,0.000000,436.24,
29/11/2011 13:00:00,1113.46,30.12,73.91,-0.55,0.36,0.000000,415.72,
29/11/2011 14:00:00,1119.95,31.42,66.83,-0.66,0.51,0.000000,414.67,
29/11/2011 15:00:00,1049.81,31.59,67.79,-0.78,0.54,0.000000,428.80,
29/11/2011 16:00:00,908.43,33.03,62.74,-0.75,0.51,0.000000,429.73,
29/11/2011 17:00:00,706.88,33.63,58.66,-0.78,0.52,0.000000,443.44,
29/11/2011 18:00:00,461.68,34.63,55.11,-0.69,0.56,0.000000,457.87,
29/11/2011 19:00:00,196.22,34.86,52.29,-0.61,0.58,0.000000,500.03,
29/11/2011 20:00:00,0.00,35.42,51.31,-0.68,0.39,0.000000,551.50,
29/11/2011 21:00:00,0.00,36.62,50.89,-0.57,0.33,0.000000,537.82,
29/11/2011 22:00:00,0.00,32.32,66.26,-0.70,0.39,0.000000,523.45,
29/11/2011 23:00:00,0.00,31.31,69.01,-1.03,0.53,0.000000,502.75,
30/11/2011 00:00:00,0.00,30.18,76.53,-1.28,0.49,0.000000,496.68,
30/11/2011 01:00:00,0.00,28.59,87.28,0.25,1.17,0.000000,491.26,
30/11/2011 02:00:00,0.00,28.96,87.18,0.09,1.04,0.000000,486.97,
30/11/2011 03:00:00,0.00,28.52,90.19,0.09,0.81,0.000000,486.87,
30/11/2011 04:00:00,0.00,28.19,91.84,-0.68,0.16,0.000000,484.79,
30/11/2011 05:00:00,0.00,27.45,91.21,0.08,0.56,0.000000,480.24,
30/11/2011 06:00:00,0.00,27.01,92.91,0.03,0.51,0.000000,480.93,
30/11/2011 07:00:00,0.00,26.73,93.71,-0.01,0.43,0.000000,477.19,
30/11/2011 08:00:00,151.39,26.47,93.28,-0.23,0.28,0.000000,470.15,
30/11/2011 09:00:00,416.66,26.33,93.33,-0.25,0.17,0.000000,468.01,
30/11/2011 10:00:00,667.11,26.23,93.14,-0.21,0.15,0.000000,477.68,
30/11/2011 11:00:00,877.40,26.98,92.34,-0.26,0.20,0.000000,472.58,
30/11/2011 12:00:00,1030.04,28.74,86.68,-0.19,0.50,0.000000,450.93,
30/11/2011 13:00:00,1113.02,31.27,77.99,-0.43,0.49,0.000000,422.05,
30/11/2011 14:00:00,1119.95,31.60,72.99,-0.53,0.36,0.000000,414.17,
30/11/2011 15:00:00,1050.30,32.84,65.18,-0.04,0.67,0.000000,421.75,
30/11/2011 16:00:00,909.43,33.65,64.13,-0.52,0.50,0.000000,428.55,
30/11/2011 17:00:00,708.35,34.12,58.59,-0.43,0.68,0.000000,435.90,
30/11/2011 18:00:00,463.55,35.05,56.03,-0.69,0.44,0.000000,461.00,
30/11/2011 19:00:00,198.31,36.07,50.03,-0.71,0.50,0.000000,499.41,
30/11/2011 20:00:00,0.00,35.04,56.39,-0.67,0.56,0.000000,521.07,
30/11/2011 21:00:00,0.00,31.91,72.34,-0.94,0.86,0.000000,506.00,
30/11/2011 22:00:00,0.00,30.82,75.04,-1.40,0.89,0.000000,510.49,
30/11/2011 23:00:00,0.00,30.18,78.76,-1.57,0.75,0.000000,504.07,
01/12/2011 00:00:00,0.00,30.02,79.51,-1.75,0.16,0.000000,497.59,
01/12/2011 01:00:00,0.00,29.97,80.28,0.13,1.71,0.000000,494.77,
01/12/2011 02:00:00,0.00,29.56,81.78,0.25,1.59,0.000000,491.86,
01/12/2011 03:00:00,0.00,29.66,81.31,0.21,1.47,0.000000,488.67,
01/12/2011 04:00:00,0.00,23.53,92.64,0.29,1.28,0.000000,437.98,
01/12/2011 05:00:00,0.00,23.28,93.53,0.01,1.16,0.000000,438.25,
01/12/2011 06:00:00,0.00,23.77,93.84,0.22,0.96,0.000000,437.15,
01/12/2011 07:00:00,0.00,23.30,93.19,0.04,0.91,0.000000,433.04,
01/12/2011 08:00:00,150.41,23.60,92.41,0.02,0.88,0.000000,438.80,
01/12/2011 09:00:00,415.47,24.24,90.74,-0.85,1.18,0.000000,430.86,
01/12/2011 10:00:00,665.90,24.41,90.01,-1.05,1.60,0.000000,440.37,
01/12/2011 11:00:00,876.32,24.71,88.54,-1.48,1.26,0.000000,443.98,
01/12/2011 12:00:00,1029.22,25.41,86.34,-1.12,1.24,0.000000,439.01,
01/12/2011 13:00:00,1112.57,26.47,83.26,-1.02,1.07,0.000000,423.07,
01/12/2011 14:00:00,1119.95,27.14,81.43,-0.14,1.28,0.000000,405.06,
01/12/2011 15:00:00,1050.81,28.47,78.34,-0.18,1.09,0.000000,387.18,
01/12/2011 16:00:00,910.45,29.23,75.41,0.05,0.98,0.000000,410.17,
01/12/2011 17:00:00,709.85,29.41,74.49,-0.74,0.48,0.000000,406.05,
01/12/2011 18:00:00,465.44,30.56,68.84,-0.80,0.62,0.000000,417.36,
01/12/2011 19:00:00,200.41,31.78,65.38,-0.80,0.63,0.000000,468.12,
01/12/2011 20:00:00,0.00,32.37,63.61,-0.82,0.62,0.000000,516.02,
01/12/2011 21:00:00,0.00,34.08,61.14,-0.72,0.49,0.000000,529.26,
01/12/2011 22:00:00,0.00,33.16,63.58,-0.49,0.57,0.000000,522.93,
01/12/2011 23:00:00,0.00,29.68,76.94,-0.47,0.37,0.000000,513.56,
02/12/2011 00:00:00,0.00,29.10,68.16,0.09,0.76,0.000000,510.08,
02/12/2011 01:00:00,0.00,27.37,72.49,-0.05,0.74,0.000000,490.76,
02/12/2011 02:00:00,0.00,27.24,75.31,-0.46,0.42,0.000000,483.80,
02/12/2011 03:00:00,0.00,27.17,78.08,-0.35,0.38,0.000000,470.15,
02/12/2011 04:00:00,0.00,26.78,79.08,-0.28,0.27,0.000000,468.50,
02/12/2011 05:00:00,0.00,25.54,87.13,-0.28,0.25,0.000000,471.61,
02/12/2011 06:00:00,0.00,25.51,87.11,-0.24,0.19,0.000000,476.11,
02/12/2011 07:00:00,0.00,25.81,86.48,-0.18,0.17,0.000000,476.99,
02/12/2011 08:00:00,149.36,25.88,85.54,-0.20,0.18,0.000000,473.76,
02/12/2011 09:00:00,414.23,25.61,88.33,-0.11,0.26,0.000000,471.80,
02/12/2011 10:00:00,664.65,24.98,91.83,-0.26,0.24,0.000000,463.19,
02/12/2011 11:00:00,875.21,26.33,89.36,-0.28,0.30,0.000000,472.41,
02/12/2011 12:00:00,1028.38,27.98,78.06,-0.28,0.34,0.000000,430.35,
02/12/2011 13:00:00,1112.11,28.86,75.44,-0.38,0.40,0.000000,438.10,
02/12/2011 14:00:00,1119.96,31.01,72.54,-0.29,0.46,0.000000,409.55,
02/12/2011 15:00:00,1051.33,31.98,68.21,-0.48,0.39,0.000000,416.66,
02/12/2011 16:00:00,911.49,33.16,62.69,-0.48,0.42,0.000000,447.53,
02/12/2011 17:00:00,711.36,33.59,56.48,-0.63,0.48,0.000000,478.97,
02/12/2011 18:00:00,467.34,29.93,69.19,0.17,1.44,0.000000,490.66,
02/12/2011 19:00:00,202.53,25.65,89.61,-0.05,1.86,0.000000,425.59,
02/12/2011 20:00:00,0.00,30.44,71.56,0.09,1.77,0.000000,499.41,
02/12/2011 21:00:00,0.00,31.53,66.86,0.20,1.61,0.000000,510.38,
02/12/2011 22:00:00,0.00,30.76,70.91,0.28,1.48,0.000000,512.12,
02/12/2011 23:00:00,0.00,28.48,82.38,0.15,1.24,0.000000,509.67,
03/12/2011 00:00:00,0.00,27.74,87.21,-0.86,0.46,0.000000,491.76,
03/12/2011 01:00:00,0.00,27.01,90.46,0.15,0.74,0.000000,477.97,
03/12/2011 02:00:00,0.00,26.65,89.46,0.05,0.58,0.000000,483.80,
03/12/2011 03:00:00,0.00,26.27,91.18,0.08,0.48,0.000000,476.01,
03/12/2011 04:00:00,0.00,25.63,92.43,-0.26,0.28,0.000000,463.38,
03/12/2011 05:00:00,0.00,25.58,92.98,0.05,0.38,0.000000,470.05,
03/12/2011 06:00:00,0.00,25.40,93.46,0.07,0.36,0.000000,467.14,
03/12/2011 07:00:00,0.00,25.20,94.14,-0.00,0.33,0.000000,470.54,
03/12/2011 08:00:00,148.26,25.06,94.36,0.01,0.30,0.000000,468.50,
03/12/2011 09:00:00,412.93,25.30,91.91,-0.17,0.19,0.000000,469.18,
03/12/2011 10:00:00,663.35,24.85,90.33,-0.16,0.16,0.000000,467.63,
03/12/2011 11:00:00,874.06,26.54,85.33,-0.18,0.17,0.000000,468.60,
03/12/2011 12:00:00,1027.52,27.24,80.08,-0.27,0.18,0.000000,468.24,
03/12/2011 13:00:00,1111.65,28.14,76.94,-0.35,0.27,0.000000,393.26,
03/12/2011 14:00:00,1119.98,30.81,69.39,-0.45,0.28,0.000000,393.82,
03/12/2011 15:00:00,1051.87,31.76,66.69,-0.46,0.39,0.000000,405.19,
03/12/2011 16:00:00,912.54,32.57,59.74,-0.57,0.55,0.000000,419.00,
03/12/2011 17:00:00,712.90,33.18,56.51,-0.60,0.57,0.000000,424.43,
03/12/2011 18:00:00,469.27,34.56,52.14,-0.05,0.81,0.000000,453.04,
03/12/2011 19:00:00,204.66,34.60,51.41,0.12,0.78,0.000000,502.97,
03/12/2011 20:00:00,0.00,35.52,50.29,0.17,0.78,0.000000,548.65,
03/12/2011 21:00:00,0.00,34.94,48.71,0.12,0.81,0.000000,542.86,
03/12/2011 22:00:00,0.00,29.80,70.99,0.14,1.32,0.000000,468.01,
03/12/2011 23:00:00,0.00,27.84,80.39,0.43,1.86,0.000000,459.45,
04/12/2011 00:00:00,0.00,28.23,72.44,0.62,1.62,0.000000,461.36,
04/12/2011 01:00:00,0.00,28.16,71.96,0.17,1.61,0.000000,460.02,
04/12/2011 02:00:00,0.00,27.96,70.88,-0.09,1.73,0.000000,457.16,
04/12/2011 03:00:00,0.00,27.75,74.04,0.11,1.82,0.000000,455.26,
04/12/2011 04:00:00,0.00,26.25,79.69,0.18,1.62,0.000000,468.60,
04/12/2011 05:00:00,0.00,25.61,86.48,-0.85,1.00,0.000000,463.38,
04/12/2011 06:00:00,0.00,26.46,87.26,-0.16,1.00,0.000000,452.70,
04/12/2011 07:00:00,0.00,25.98,87.76,-0.54,0.50,0.000000,454.21,
04/12/2011 08:00:00,147.10,26.15,87.96,0.02,0.60,0.000000,475.52,
04/12/2011 09:00:00,411.58,25.73,88.99,0.01,0.48,0.000000,474.44,
04/12/2011 10:00:00,662.02,26.14,87.41,0.00,0.39,0.000000,464.44,
04/12/2011 11:00:00,872.89,26.42,88.64,0.00,0.46,0.000000,461.17,
04/12/2011 12:00:00,1026.65,28.55,82.16,-0.10,0.72,0.000000,457.79,
04/12/2011 13:00:00,1111.19,30.17,76.24,0.00,0.77,0.000000,409.24,
04/12/2011 14:00:00,1120.01,30.74,70.91,0.03,0.99,0.000000,414.67,
04/12/2011 15:00:00,1052.42,31.55,66.76,-1.02,0.90,0.000000,472.26,
04/12/2011 16:00:00,913.62,32.42,62.89,-1.35,0.91,0.000000,426.78,
04/12/2011 17:00:00,714.46,32.34,62.89,-0.09,1.91,0.000000,435.57,
04/12/2011 18:00:00,471.21,33.01,55.74,0.34,2.04,0.000000,449.02,
04/12/2011 19:00:00,206.80,32.75,58.03,-1.68,1.22,0.000000,495.79,
04/12/2011 20:00:00,0.00,33.96,54.21,-1.29,1.54,0.000000,549.28,
04/12/2011 21:00:00,0.00,34.35,49.96,-1.54,1.06,0.000000,541.49,
04/12/2011 22:00:00,0.00,33.45,57.21,-1.51,0.99,0.000000,538.45,
04/12/2011 23:00:00,0.00,31.69,64.68,-1.43,0.84,0.000000,515.10,
05/12/2011 00:00:00,0.00,30.78,69.09,0.07,1.57,0.000000,500.12,
05/12/2011 01:00:00,0.00,30.01,69.16,0.31,1.57,0.000000,489.27,
05/12/2011 02:00:00,0.00,28.95,72.46,-1.60,0.57,0.000000,478.46,
05/12/2011 03:00:00,0.00,28.59,76.09,0.57,1.72,0.000000,467.63,
05/12/2011 04:00:00,0.00,28.25,79.44,-1.25,1.26,0.000000,461.75,
05/12/2011 05:00:00,0.00,27.75,81.74,0.39,1.65,0.000000,457.16,
05/12/2011 06:00:00,0.00,26.31,86.98,-1.31,0.46,0.000000,460.60,
05/12/2011 07:00:00,0.00,26.71,88.18,0.17,1.16,0.000000,457.25,
05/12/2011 08:00:00,145.89,25.27,91.13,-0.67,0.62,0.000000,464.82,
05/12/2011 09:00:00,410.18,25.46,92.38,-0.43,0.55,0.000000,467.24,
05/12/2011 10:00:00,660.64,25.08,92.73,-0.51,0.42,0.000000,466.08,
05/12/2011 11:00:00,871.70,26.49,90.76,-0.51,0.37,0.000000,471.90,
05/12/2011 12:00:00,1025.77,29.95,81.74,-0.43,0.34,0.000000,428.38,
05/12/2011 13:00:00,1110.73,29.84,78.65,-0.55,0.53,0.000000,429.31,
05/12/2011 14:00:00,1120.04,30.87,71.23,-0.88,0.69,0.000000,450.99,
05/12/2011 15:00:00,1052.99,31.48,68.73,-0.96,0.86,0.000000,423.42,
05/12/2011 16:00:00,914.72,32.33,63.64,-0.97,0.80,0.000000,434.72,
05/12/2011 17:00:00,716.03,33.53,55.81,-1.00,0.70,0.000000,465.84,
05/12/2011 18:00:00,473.17,32.53,59.86,-1.26,0.90,0.000000,478.00,
05/12/2011 19:00:00,208.96,29.47,77.29,-1.37,0.90,0.000000,450.14,
05/12/2011 20:00:00,0.00,30.26,69.98,-1.41,0.80,0.000000,510.79,
05/12/2011 21:00:00,0.00,30.95,69.98,-1.33,0.85,0.000000,509.26,
05/12/2011 22:00:00,0.00,30.59,71.36,-1.40,0.92,0.000000,507.02,
05/12/2011 23:00:00,0.00,30.03,75.26,-1.21,0.75,0.000000,500.01,
06/12/2011 00:00:00,0.00,28.82,82.04,-0.91,0.64,0.000000,491.96,
06/12/2011 01:00:00,0.00,28.77,80.28,-0.81,0.57,0.000000,484.29,
06/12/2011 02:00:00,0.00,28.63,79.79,-0.36,0.84,0.000000,475.62,
06/12/2011 03:00:00,0.00,28.06,83.54,-0.53,0.48,0.000000,478.07,
06/12/2011 04:00:00,0.00,27.09,87.81,0.00,0.58,0.000000,478.36,
06/12/2011 05:00:00,0.00,26.90,88.89,0.04,0.43,0.000000,474.34,
06/12/2011 06:00:00,0.00,27.02,86.59,0.06,0.34,0.000000,459.83,
06/12/2011 07:00:00,0.00,27.11,85.06,0.01,0.50,0.000000,457.44,
06/12/2011 08:00:00,144.62,27.00,86.04,-0.02,0.69,0.000000,457.64,
06/12/2011 09:00:00,408.74,26.25,89.16,-0.50,0.42,0.000000,455.83,
06/12/2011 10:00:00,659.23,25.96,91.88,-0.42,0.31,0.000000,479.35,
06/12/2011 11:00:00,870.48,27.74,85.83,-0.39,0.27,0.000000,468.78,
06/12/2011 12:00:00,1024.88,29.04,79.84,-0.41,0.39,0.000000,431.62,
06/12/2011 13:00:00,1110.27,30.74,74.96,-0.42,0.41,0.000000,408.97,
06/12/2011 14:00:00,1120.09,31.16,69.96,-0.54,0.39,0.000000,422.42,
06/12/2011 15:00:00,1053.57,32.43,62.74,-0.65,0.52,0.000000,427.54,
06/12/2011 16:00:00,915.83,32.83,60.08,-0.83,0.55,0.000000,427.79,
06/12/2011 17:00:00,717.63,33.42,57.79,-1.00,0.75,0.000000,434.29,
06/12/2011 18:00:00,475.15,34.47,52.64,-1.08,0.74,0.000000,445.16,
06/12/2011 19:00:00,211.12,32.92,62.61,-1.13,0.94,0.000000,488.88,
06/12/2011 20:00:00,0.00,30.77,60.98,0.06,1.51,0.000000,540.02,
06/12/2011 21:00:00,0.00,28.14,72.83,-1.09,0.91,0.000000,470.05,
06/12/2011 22:00:00,0.00,28.04,78.96,-1.16,0.79,0.000000,452.51,
06/12/2011 23:00:00,0.00,27.42,85.28,-1.19,0.73,0.000000,448.37,
07/12/2011 00:00:00,0.00,27.16,88.41,0.15,1.36,0.000000,452.13,
07/12/2011 01:00:00,0.00,27.13,84.23,0.46,1.23,0.000000,463.28,
07/12/2011 02:00:00,0.00,26.85,83.41,-0.97,0.45,0.000000,471.41,
07/12/2011 03:00:00,0.00,26.82,87.46,-0.77,0.48,0.000000,470.83,
07/12/2011 04:00:00,0.00,26.69,88.36,-0.57,0.45,0.000000,474.05,
07/12/2011 05:00:00,0.00,26.53,89.48,0.19,0.62,0.000000,453.46,
07/12/2011 06:00:00,0.00,26.22,90.06,0.01,0.55,0.000000,472.58,
07/12/2011 07:00:00,0.00,25.95,90.39,-0.09,0.48,0.000000,457.83,
07/12/2011 08:00:00,143.30,25.68,92.09,-0.32,0.32,0.000000,451.29,
07/12/2011 09:00:00,407.25,25.55,91.83,-0.24,0.28,0.000000,454.21,
07/12/2011 10:00:00,657.78,25.33,93.08,-0.26,0.25,0.000000,450.34,
07/12/2011 11:00:00,869.24,26.03,91.61,-0.30,0.31,0.000000,462.80,
07/12/2011 12:00:00,1023.98,27.91,83.94,-0.41,0.41,0.000000,419.98,
07/12/2011 13:00:00,1109.81,29.97,76.63,-0.47,0.44,0.000000,407.36,
07/12/2011 14:00:00,1120.14,31.16,69.11,-0.49,0.50,0.000000,407.00,
07/12/2011 15:00:00,1054.17,32.94,63.21,-0.64,0.39,0.000000,418.83,
07/12/2011 16:00:00,916.97,33.12,56.48,-0.70,0.46,0.000000,423.76,
07/12/2011 17:00:00,719.24,34.15,52.93,-0.61,0.53,0.000000,431.16,
07/12/2011 18:00:00,477.14,34.71,52.39,-0.70,0.45,0.000000,438.50,
07/12/2011 19:00:00,213.30,30.37,69.99,-0.86,0.67,0.000000,439.51,
07/12/2011 20:00:00,0.00,29.50,76.84,-1.18,0.75,0.000000,499.91,
07/12/2011 21:00:00,0.00,30.21,73.36,-1.05,1.03,0.000000,501.84,
07/12/2011 22:00:00,0.00,30.10,73.64,0.22,1.32,0.000000,500.22,
07/12/2011 23:00:00,0.00,29.91,72.71,-0.88,0.83,0.000000,496.79,
08/12/2011 00:00:00,0.00,29.45,76.71,-0.86,0.42,0.000000,495.07,
08/12/2011 01:00:00,0.00,28.71,81.49,-0.53,0.50,0.000000,489.66,
08/12/2011 02:00:00,0.00,28.34,84.73,0.27,0.56,0.000000,480.04,
08/12/2011 03:00:00,0.00,28.09,87.96,0.06,0.51,0.000000,474.34,
08/12/2011 04:00:00,0.00,28.07,88.46,0.04,0.44,0.000000,476.50,
08/12/2011 05:00:00,0.00,27.68,89.74,-0.35,0.17,0.000000,472.19,
08/12/2011 06:00:00,0.00,26.98,91.66,0.07,0.35,0.000000,470.54,
08/12/2011 07:00:00,0.00,26.68,92.89,-0.00,0.32,0.000000,474.83,
08/12/2011 08:00:00,141.93,26.50,93.51,-0.24,0.20,0.000000,466.66,
08/12/2011 09:00:00,405.71,26.18,93.94,-0.21,0.18,0.000000,463.67,
08/12/2011 10:00:00,656.30,26.10,94.21,-0.22,0.19,0.000000,462.71,
08/12/2011 11:00:00,867.98,27.07,93.93,-0.24,0.25,0.000000,455.15,
08/12/2011 12:00:00,1023.07,29.07,86.39,-0.30,0.30,0.000000,455.62,
08/12/2011 13:00:00,1109.36,30.12,81.18,-0.33,0.33,0.000000,432.01,
08/12/2011 14:00:00,1120.21,30.46,76.14,-0.45,0.44,0.000000,415.41,
08/12/2011 15:00:00,1054.79,32.17,69.08,-0.54,0.34,0.000000,415.83,
08/12/2011 16:00:00,918.12,33.17,60.91,-0.62,0.43,0.000000,419.41,
08/12/2011 17:00:00,720.88,33.18,63.51,-0.69,0.53,0.000000,470.83,
08/12/2011 18:00:00,479.14,29.76,71.11,-0.86,0.64,0.000000,441.03,
08/12/2011 19:00:00,215.48,29.63,76.44,-1.12,0.65,0.000000,462.85,
08/12/2011 20:00:00,0.00,30.45,76.21,-1.13,0.70,0.000000,521.17,
08/12/2011 21:00:00,0.00,32.64,68.69,0.11,1.37,0.000000,517.15,
08/12/2011 22:00:00,0.00,29.76,72.96,-0.42,1.27,0.000000,490.36,
08/12/2011 23:00:00,0.00,29.32,81.59,-0.88,0.65,0.000000,498.60,
09/12/2011 00:00:00,0.00,28.21,85.68,-0.70,0.52,0.000000,488.97,
09/12/2011 01:00:00,0.00,27.82,89.06,-0.54,0.42,0.000000,485.08,
09/12/2011 02:00:00,0.00,28.68,82.29,0.06,0.70,0.000000,488.97,
09/12/2011 03:00:00,0.00,27.52,89.21,0.12,0.57,0.000000,478.56,
09/12/2011 04:00:00,0.00,28.36,83.91,0.07,0.59,0.000000,470.05,
09/12/2011 05:00:00,0.00,26.60,91.38,0.10,0.54,0.000000,468.60,
09/12/2011 06:00:00,0.00,26.42,93.11,0.07,0.41,0.000000,466.85,
09/12/2011 07:00:00,0.00,26.32,93.53,0.02,0.34,0.000000,467.24,
09/12/2011 08:00:00,140.51,26.11,94.01,0.00,0.27,0.000000,462.23,
09/12/2011 09:00:00,404.13,26.02,94.33,0.01,0.22,0.000000,459.54,
09/12/2011 10:00:00,654.79,25.77,94.61,-0.14,0.13,0.000000,457.92,
09/12/2011 11:00:00,866.70,28.02,92.44,-0.14,0.18,0.000000,464.10,
09/12/2011 12:00:00,1022.15,29.74,79.76,-0.04,0.36,0.000000,434.01,
09/12/2011 13:00:00,1108.91,30.44,74.06,0.00,0.61,0.000000,420.20,
09/12/2011 14:00:00,1120.29,32.00,66.29,-0.56,0.46,0.000000,425.06,
09/12/2011 15:00:00,1055.43,32.24,66.08,-0.63,0.39,0.000000,422.09,
09/12/2011 16:00:00,919.30,33.34,60.73,-0.53,0.54,0.000000,425.44,
09/12/2011 17:00:00,722.53,34.42,56.16,-0.53,0.53,0.000000,434.38,
09/12/2011 18:00:00,481.15,35.15,54.14,-0.68,0.58,0.000000,448.10,
09/12/2011 19:00:00,217.66,34.32,57.43,-0.73,0.53,0.000000,499.06,
09/12/2011 20:00:00,0.00,31.61,64.91,0.23,1.17,0.000000,501.53,
09/12/2011 21:00:00,0.00,31.99,68.04,0.15,1.15,0.000000,483.40,
09/12/2011 22:00:00,0.00,32.38,65.68,-0.91,0.75,0.000000,510.18,
09/12/2011 23:00:00,0.00,31.09,71.79,-1.05,0.59,0.000000,501.94,
10/12/2011 00:00:00,0.00,30.02,75.08,-1.01,0.70,0.000000,494.77,
10/12/2011 01:00:00,0.00,29.37,78.31,0.14,1.13,0.000000,490.26,
10/12/2011 02:00:00,0.00,28.91,81.73,0.04,1.02,0.000000,485.98,
10/12/2011 03:00:00,0.00,28.54,83.96,0.04,0.90,0.000000,480.93,
10/12/2011 04:00:00,0.00,28.12,86.71,0.05,0.99,0.000000,477.68,
10/12/2011 05:00:00,0.00,27.95,88.19,0.12,0.88,0.000000,476.99,
10/12/2011 06:00:00,0.00,27.73,89.68,0.16,0.75,0.000000,477.58,
10/12/2011 07:00:00,0.00,27.80,89.33,-0.02,0.77,0.000000,473.85,
10/12/2011 08:00:00,139.04,27.64,88.28,-0.58,0.31,0.000000,470.25,
10/12/2011 09:00:00,402.51,27.49,87.78,-0.43,0.31,0.000000,471.51,
10/12/2011 10:00:00,653.25,27.81,87.38,-0.27,0.33,0.000000,465.50,
10/12/2011 11:00:00,865.40,27.99,87.59,-0.25,0.29,0.000000,471.22,
10/12/2011 12:00:00,1021.23,28.83,84.01,-0.47,0.31,0.000000,453.26,
10/12/2011 13:00:00,1108.46,29.60,80.64,-0.49,0.85,0.000000,439.27,
10/12/2011 14:00:00,1120.38,30.35,75.54,-0.20,1.42,0.000000,424.66,
10/12/2011 15:00:00,1056.08,31.13,71.01,-1.08,1.40,0.000000,423.61,
10/12/2011 16:00:00,920.49,32.00,66.44,-1.56,0.95,0.000000,433.83,
10/12/2011 17:00:00,724.19,32.17,66.03,-1.58,1.06,0.000000,421.92,
10/12/2011 18:00:00,483.18,32.28,67.28,-1.63,1.11,0.000000,440.89,
10/12/2011 19:00:00,219.85,32.59,64.88,-1.72,1.12,0.000000,483.27,
10/12/2011 20:00:00,0.00,32.71,65.88,-1.70,1.14,0.000000,527.08,
10/12/2011 21:00:00,0.00,32.14,66.76,-1.62,1.19,0.000000,524.90,
10/12/2011 22:00:00,0.00,32.31,67.49,-0.19,1.83,0.000000,523.55,
10/12/2011 23:00:00,0.00,31.19,72.59,-1.23,0.91,0.000000,507.63,
11/12/2011 00:00:00,0.00,30.18,77.93,-0.88,0.89,0.000000,494.27,
11/12/2011 01:00:00,0.00,29.91,77.81,-0.97,0.86,0.000000,485.38,
11/12/2011 02:00:00,0.00,29.23,81.36,-1.05,0.91,0.000000,483.20,
11/12/2011 03:00:00,0.00,28.86,84.94,0.07,1.45,0.000000,477.38,
11/12/2011 04:00:00,0.00,28.41,86.68,-1.32,0.74,0.000000,475.22,
11/12/2011 05:00:00,0.00,27.69,89.41,-1.31,0.91,0.000000,474.54,
11/12/2011 06:00:00,0.00,27.41,91.06,-1.24,0.96,0.000000,471.03,
11/12/2011 07:00:00,0.00,27.60,91.13,-0.95,1.20,0.000000,469.18,
11/12/2011 08:00:00,137.53,27.60,91.19,-1.20,1.19,0.000000,468.89,
11/12/2011 09:00:00,400.85,27.60,89.79,-1.09,0.94,0.000000,467.72,
11/12/2011 10:00:00,651.69,27.32,90.74,-0.89,0.67,0.000000,473.66,
11/12/2011 11:00:00,864.09,28.02,89.11,-0.82,0.54,0.000000,473.66,
11/12/2011 12:00:00,1020.30,28.35,86.74,-0.66,0.60,0.000000,480.05,
11/12/2011 13:00:00,1108.02,29.15,83.78,-0.69,0.54,0.000000,466.80,
11/12/2011 14:00:00,1120.48,30.03,79.94,-0.75,0.45,0.000000,442.33,
11/12/2011 15:00:00,1056.75,29.76,82.11,-0.65,0.53,0.000000,453.93,
11/12/2011 16:00:00,921.70,28.14,86.63,-0.87,0.55,0.000000,460.41,
11/12/2011 17:00:00,725.87,27.05,86.11,-0.93,0.71,0.000000,464.63,
11/12/2011 18:00:00,485.21,26.65,84.86,-0.98,0.78,0.000000,463.57,
11/12/2011 19:00:00,222.04,26.41,87.19,-1.33,0.96,0.000000,442.86,
11/12/2011 20:00:00,0.00,27.16,82.08,-1.48,1.15,0.000000,474.15,
11/12/2011 21:00:00,0.00,28.14,79.26,-1.61,1.12,0.000000,478.17,
11/12/2011 22:00:00,0.00,27.81,82.93,-1.45,1.12,0.000000,477.77,
11/12/2011 23:00:00,0.00,27.46,86.06,-1.24,0.75,0.000000,475.32,
12/12/2011 00:00:00,0.00,27.06,89.01,-0.99,0.71,0.000000,468.50,
12/12/2011 01:00:00,0.00,26.78,89.16,-0.78,0.51,0.000000,461.65,
12/12/2011 02:00:00,0.00,26.16,91.63,-0.54,0.42,0.000000,463.19,
12/12/2011 03:00:00,0.00,25.86,93.03,-0.45,0.20,0.000000,461.56,
12/12/2011 04:00:00,0.00,25.88,93.74,-0.42,0.36,0.000000,453.84,
