ISOTime,FLOW,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
25/07/2013 00:00:00,0.11,0,24.29,0,0,0,201.31,1600,6.46,0.001,0.02,0.36,0.14,0.31,0.03,117.79,29.45,14.72,3.68,0.2,0.05,9.75,1.47,0.09,4.88,0.74,0.05,12.19,1.84,0.12,0
26/07/2013 00:00:00,0.11,0,24.29,0,0,0,207,1600,6.29,0.001,0.02,0.36,0.14,0.31,0.03,115.35,28.84,14.42,3.6,0.19,0.05,9.72,1.47,0.09,4.86,0.73,0.05,12.15,1.83,0.11,0
27/07/2013 00:00:00,0.11,0,24.29,0,0,0,212.69,1600,6.13,0.001,0.02,0.36,0.14,0.3,0.03,112.91,28.23,14.11,3.53,0.19,0.05,9.69,1.46,0.09,4.84,0.73,0.05,12.11,1.83,0.11,0
28/07/2013 00:00:00,0.11,0,24.29,0,0,0,218.38,1600,5.97,0.001,0.02,0.36,0.14,0.29,0.03,110.48,27.62,13.81,3.45,0.18,0.04,9.65,1.46,0.09,4.83,0.73,0.05,12.07,1.82,0.11,0
29/07/2013 00:00:00,0.12,0,24.29,0,0,0,224.06,1600,5.81,0.001,0.02,0.36,0.14,0.28,0.03,108.04,27.01,13.5,3.38,0.17,0.04,9.62,1.45,0.09,4.81,0.73,0.05,12.03,1.82,0.11,0
30/07/2013 00:00:00,0.11,0,24.29,0,0,0,229.75,1600,5.64,0.001,0.02,0.36,0.14,0.27,0.03,105.6,26.4,13.2,3.3,0.17,0.04,9.59,1.45,0.09,4.79,0.72,0.05,11.99,1.81,0.11,0
31/07/2013 00:00:00,0.11,0,24.29,0,0,0,235.44,1600,5.48,0.001,0.02,0.36,0.14,0.26,0.03,103.16,25.79,12.9,3.22,0.16,0.04,9.56,1.44,0.09,4.78,0.72,0.05,11.95,1.8,0.11,0
01/08/2013 00:00:00,0.1,0,24.29,0,0,0,241.13,1600,5.32,0.001,0.02,0.36,0.14,0.25,0.03,100.72,25.18,12.59,3.15,0.15,0.04,9.52,1.44,0.09,4.76,0.72,0.04,11.9,1.8,0.11,0
02/08/2013 00:00:00,0.1,0,24.29,0,0,0,246.81,1600,5.16,0.001,0.02,0.36,0.14,0.25,0.02,98.29,24.57,12.29,3.07,0.14,0.04,9.49,1.43,0.09,4.75,0.72,0.04,11.86,1.79,0.11,0
03/08/2013 00:00:00,0.1,0,24.29,0,0,0,252.5,1600,4.99,0.001,0.02,0.36,0.14,0.24,0.02,95.85,23.96,11.98,3,0.14,0.03,9.46,1.43,0.09,4.73,0.71,0.04,11.82,1.78,0.11,0
04/08/2013 00:00:00,0.09,0,24.29,0,0,0,258.19,1600,4.83,0.001,0.02,0.36,0.14,0.23,0.02,93.41,23.35,11.68,2.92,0.13,0.03,9.42,1.42,0.09,4.71,0.71,0.04,11.78,1.78,0.11,0
05/08/2013 00:00:00,0.09,0,24.29,0,0,0,263.88,1600,4.67,0.001,0.02,0.36,0.14,0.22,0.02,90.97,22.74,11.37,2.84,0.12,0.03,9.39,1.42,0.09,4.7,0.71,0.04,11.74,1.77,0.11,0
06/08/2013 00:00:00,0.09,0,24.29,0,0,0,269.56,1600,4.51,0.001,0.02,0.36,0.14,0.21,0.02,88.53,22.13,11.07,2.77,0.12,0.03,9.36,1.41,0.09,4.68,0.71,0.04,11.7,1.77,0.11,0
07/08/2013 00:00:00,0.1,0,24.29,0,0,0,275.25,1600,4.34,0.001,0.02,0.36,0.14,0.2,0.02,86.1,21.52,10.76,2.69,0.11,0.03,9.33,1.41,0.09,4.66,0.7,0.04,11.66,1.76,0.11,0
08/08/2013 00:00:00,0.1,0,24.5,0,0,0,280.94,1600,4.18,0.001,0.02,0.36,0.14,0.19,0.02,83.66,20.91,10.46,2.61,0.1,0.03,9.29,1.4,0.09,4.65,0.7,0.04,11.62,1.75,0.11,0
09/08/2013 00:00:00,0.1,0,24.52,0,0,0,279.62,1600,4.42,0.001,0.02,0.38,0.14,0.19,0.02,86.68,21.67,10.84,2.71,0.13,0.03,9.37,1.41,0.09,4.69,0.71,0.04,11.71,1.77,0.11,0
10/08/2013 00:00:00,0.1,0,24.55,0,0,0,278.29,1600,4.66,0.001,0.02,0.4,0.14,0.18,0.02,89.71,22.43,11.21,2.8,0.15,0.04,9.45,1.43,0.09,4.72,0.71,0.04,11.81,1.78,0.11,0
11/08/2013 00:00:00,0.1,0,24.57,0,0,0,276.97,1600,4.91,0.001,0.02,0.42,0.14,0.18,0.02,92.73,23.18,11.59,2.9,0.18,0.05,9.52,1.44,0.09,4.76,0.72,0.04,11.91,1.8,0.11,0
12/08/2013 00:00:00,0.1,0,24.6,0,0,0,275.65,1600,5.15,0.001,0.02,0.45,0.14,0.17,0.02,95.75,23.94,11.97,2.99,0.21,0.05,9.6,1.45,0.09,4.8,0.72,0.05,12,1.81,0.11,0
13/08/2013 00:00:00,0.1,0,24.62,0,0,0,274.33,1600,5.39,0.001,0.02,0.47,0.14,0.17,0.02,98.78,24.69,12.35,3.09,0.23,0.06,9.68,1.46,0.09,4.84,0.73,0.05,12.1,1.83,0.11,0
14/08/2013 00:00:00,0.1,0,24.64,0,0,0,273,1600,5.63,0.001,0.02,0.49,0.14,0.16,0.02,101.8,25.45,12.73,3.18,0.26,0.06,9.75,1.47,0.09,4.88,0.74,0.05,12.19,1.84,0.12,0
15/08/2013 00:00:00,0.09,0,24.67,0,0,0,271.68,1600,5.88,0.001,0.02,0.51,0.14,0.16,0.02,104.83,26.21,13.1,3.28,0.28,0.07,9.83,1.48,0.09,4.92,0.74,0.05,12.29,1.86,0.12,0
16/08/2013 00:00:00,0.09,0,24.69,0,0,0,270.36,1600,6.12,0.001,0.02,0.53,0.14,0.15,0.02,107.85,26.96,13.48,3.37,0.31,0.08,9.91,1.5,0.09,4.95,0.75,0.05,12.39,1.87,0.12,0
17/08/2013 00:00:00,0.09,0,24.71,0,0,0,269.04,1600,6.36,0.001,0.02,0.55,0.14,0.15,0.01,110.87,27.72,13.86,3.46,0.34,0.08,9.99,1.51,0.09,4.99,0.75,0.05,12.48,1.88,0.12,0
18/08/2013 00:00:00,0.08,0,24.74,0,0,0,267.72,1600,6.6,0.001,0.02,0.58,0.14,0.14,0.01,113.9,28.47,14.24,3.56,0.36,0.09,10.06,1.52,0.09,5.03,0.76,0.05,12.58,1.9,0.12,0
19/08/2013 00:00:00,0.08,0,24.76,0,0,0,266.39,1600,6.85,0.001,0.02,0.6,0.14,0.14,0.01,116.92,29.23,14.62,3.65,0.39,0.1,10.14,1.53,0.1,5.07,0.77,0.05,12.67,1.91,0.12,0
20/08/2013 00:00:00,0.08,0,24.79,0,0,0,265.07,1600,7.09,0.001,0.02,0.62,0.14,0.13,0.01,119.95,29.99,14.99,3.75,0.41,0.1,10.22,1.54,0.1,5.11,0.77,0.05,12.77,1.93,0.12,0
21/08/2013 00:00:00,0.08,0,24.81,0,0,0,263.75,1600,7.33,0.001,0.02,0.64,0.14,0.13,0.01,122.97,30.74,15.37,3.84,0.44,0.11,10.29,1.55,0.1,5.15,0.78,0.05,12.87,1.94,0.12,0
22/08/2013 00:00:00,0.09,0,24.84,0,0,0,259.35,1600,7.32,0.001,0.02,0.62,0.14,0.14,0.01,122.48,30.62,15.31,3.83,0.42,0.1,10.11,1.53,0.1,5.06,0.76,0.05,12.64,1.91,0.12,0
23/08/2013 00:00:00,0.08,0,24.86,0,0,0,254.96,1600,7.31,0.001,0.02,0.6,0.14,0.15,0.01,122,30.5,15.25,3.81,0.4,0.1,9.93,1.5,0.09,4.96,0.75,0.05,12.41,1.87,0.12,0
24/08/2013 00:00:00,0.07,0,24.89,0,0,0,250.56,1600,7.3,0.001,0.02,0.59,0.14,0.15,0.02,121.51,30.38,15.19,3.8,0.38,0.1,9.74,1.47,0.09,4.87,0.74,0.05,12.18,1.84,0.11,0
25/08/2013 00:00:00,0.07,0,24.92,0,0,0,246.17,1600,7.28,0.001,0.02,0.57,0.14,0.16,0.02,121.02,30.26,15.13,3.78,0.36,0.09,9.56,1.44,0.09,4.78,0.72,0.05,11.95,1.8,0.11,0
26/08/2013 00:00:00,0.08,0,24.94,0,0,0,241.77,1600,7.27,0.001,0.02,0.55,0.14,0.17,0.02,120.53,30.13,15.07,3.77,0.34,0.09,9.38,1.42,0.09,4.69,0.71,0.04,11.72,1.77,0.11,0
27/08/2013 00:00:00,0.07,0,24.97,0,0,0,237.38,1600,7.26,0.001,0.02,0.53,0.14,0.18,0.02,120.05,30.01,15.01,3.75,0.33,0.08,9.19,1.39,0.09,4.6,0.69,0.04,11.49,1.73,0.11,0
28/08/2013 00:00:00,0.08,0,25,0,0,0,232.98,1600,7.25,0.001,0.02,0.51,0.14,0.19,0.02,119.56,29.89,14.94,3.74,0.31,0.08,9.01,1.36,0.09,4.51,0.68,0.04,11.26,1.7,0.11,0
29/08/2013 00:00:00,0.08,0,25.02,0,0,0,228.58,1600,7.24,0.001,0.02,0.49,0.14,0.2,0.02,119.07,29.77,14.88,3.72,0.29,0.07,8.83,1.33,0.08,4.41,0.67,0.04,11.04,1.67,0.1,0
30/08/2013 00:00:00,0.08,0,25.05,0,0,0,224.19,1600,7.23,0.001,0.02,0.47,0.14,0.21,0.02,118.58,29.65,14.82,3.71,0.27,0.07,8.65,1.3,0.08,4.32,0.65,0.04,10.81,1.63,0.1,0
31/08/2013 00:00:00,0.07,0,25.08,0,0,0,219.79,1600,7.22,0.001,0.02,0.45,0.14,0.22,0.02,118.1,29.52,14.76,3.69,0.25,0.06,8.46,1.28,0.08,4.23,0.64,0.04,10.58,1.6,0.1,0
01/09/2013 00:00:00,0.07,0,25.1,0,0,0,215.4,1600,7.21,0.001,0.02,0.43,0.14,0.22,0.02,117.61,29.4,14.7,3.68,0.23,0.06,8.28,1.25,0.08,4.14,0.62,0.04,10.35,1.56,0.1,0
02/09/2013 00:00:00,0.06,0,25.13,0,0,0,211,1600,7.19,0.001,0.02,0.41,0.14,0.23,0.02,117.12,29.28,14.64,3.66,0.21,0.05,8.1,1.22,0.08,4.05,0.61,0.04,10.12,1.53,0.1,0
03/09/2013 00:00:00,0.05,0,25.16,0,0,0,206.6,1600,7.18,0.001,0.02,0.4,0.14,0.24,0.02,116.63,29.16,14.58,3.64,0.19,0.05,7.91,1.19,0.07,3.96,0.6,0.04,9.89,1.49,0.09,0
04/09/2013 00:00:00,0.05,0,25.18,0,0,0,202.21,1600,7.17,0.001,0.02,0.38,0.14,0.25,0.02,116.14,29.04,14.52,3.63,0.17,0.04,7.73,1.17,0.07,3.86,0.58,0.04,9.66,1.46,0.09,0
05/09/2013 00:00:00,0.05,0,25.21,0,0,0,197.81,1600,7.16,0.001,0.02,0.36,0.14,0.26,0.03,115.66,28.91,14.46,3.61,0.15,0.04,7.55,1.14,0.07,3.77,0.57,0.04,9.43,1.42,0.09,0
06/09/2013 00:00:00,0.05,0,25.22,0,0,0,200.86,1600,7.17,0.001,0.02,0.36,0.14,0.25,0.03,120.23,30.06,15.03,3.76,0.17,0.04,7.79,1.18,0.07,3.9,0.59,0.04,9.74,1.47,0.09,0
07/09/2013 00:00:00,0.05,0,25.23,0,0,0,203.91,1600,7.19,0.001,0.02,0.36,0.14,0.25,0.02,124.8,31.2,15.6,3.9,0.19,0.05,8.03,1.21,0.08,4.02,0.61,0.04,10.04,1.52,0.09,0
08/09/2013 00:00:00,0.05,0,25.24,0,0,0,206.95,1600,7.2,0.001,0.02,0.36,0.14,0.24,0.02,129.37,32.34,16.17,4.04,0.2,0.05,8.28,1.25,0.08,4.14,0.62,0.04,10.35,1.56,0.1,0
09/09/2013 00:00:00,0.06,0,25.25,0,0,0,210,1600,7.21,0.001,0.02,0.36,0.14,0.24,0.02,133.94,33.49,16.74,4.19,0.22,0.05,8.52,1.29,0.08,4.26,0.64,0.04,10.65,1.61,0.1,0
10/09/2013 00:00:00,0.06,0,25.28,0,0,0,213.02,1600,7.26,0.001,0.02,0.36,0.14,0.23,0.02,138.51,34.63,17.31,4.33,0.23,0.06,8.19,1.24,0.08,4.09,0.62,0.04,10.23,1.54,0.1,0
11/09/2013 00:00:00,0.06,0,25.3,0,0,0,216.04,1600,7.31,0.001,0.02,0.36,0.14,0.23,0.02,143.09,35.77,17.89,4.47,0.25,0.06,7.85,1.19,0.07,3.93,0.59,0.04,9.82,1.48,0.09,0
12/09/2013 00:00:00,0.06,0,25.33,0,0,0,219.06,1600,7.35,0.001,0.02,0.36,0.14,0.22,0.02,147.66,36.91,18.46,4.61,0.27,0.07,7.52,1.14,0.07,3.76,0.57,0.04,9.4,1.42,0.09,0
13/09/2013 00:00:00,0.05,0,25.35,0,0,0,222.08,1600,7.4,0.001,0.02,0.36,0.14,0.22,0.02,152.23,38.06,19.03,4.76,0.28,0.07,7.19,1.08,0.07,3.59,0.54,0.03,8.98,1.36,0.08,0
14/09/2013 00:00:00,0.06,0,25.38,0,0,0,225.1,1600,7.45,0.001,0.02,0.36,0.14,0.21,0.02,156.8,39.2,19.6,4.9,0.3,0.07,6.85,1.03,0.06,3.43,0.52,0.03,8.57,1.29,0.08,0
15/09/2013 00:00:00,0.06,0,25.4,0,0,0,228.13,1600,7.5,0.001,0.02,0.36,0.14,0.21,0.02,161.37,40.34,20.17,5.04,0.31,0.08,6.52,0.98,0.06,3.26,0.49,0.03,8.15,1.23,0.08,0
16/09/2013 00:00:00,0.06,0,25.43,0,0,0,231.15,1600,7.54,0.001,0.02,0.36,0.14,0.2,0.02,165.94,41.49,20.74,5.19,0.33,0.08,6.19,0.93,0.06,3.09,0.47,0.03,7.73,1.17,0.07,0
17/09/2013 00:00:00,0.05,0,25.45,0,0,0,234.17,1600,7.59,0.001,0.02,0.36,0.14,0.2,0.02,170.51,42.63,21.31,5.33,0.35,0.09,5.85,0.88,0.06,2.93,0.44,0.03,7.32,1.1,0.07,0
18/09/2013 00:00:00,0.06,0,25.48,0,0,0,237.19,1600,7.64,0.001,0.02,0.36,0.14,0.19,0.02,175.09,43.77,21.89,5.47,0.36,0.09,5.52,0.83,0.05,2.76,0.42,0.03,6.9,1.04,0.07,0
19/09/2013 00:00:00,0.05,0,25.51,0,0,0,235.09,1600,7.6,0.001,0.02,0.36,0.14,0.19,0.02,173.26,43.31,21.66,5.41,0.35,0.09,5.46,0.82,0.05,2.73,0.41,0.03,6.82,1.03,0.06,0
20/09/2013 00:00:00,0.05,0,25.54,0,0,0,232.99,1600,7.56,0.001,0.02,0.36,0.14,0.19,0.02,171.43,42.86,21.43,5.36,0.33,0.08,5.4,0.81,0.05,2.7,0.41,0.03,6.75,1.02,0.06,0
21/09/2013 00:00:00,0.05,0,25.57,0,0,0,230.89,1600,7.52,0.001,0.02,0.36,0.14,0.19,0.02,169.6,42.4,21.2,5.3,0.31,0.08,5.34,0.81,0.05,2.67,0.4,0.03,6.67,1.01,0.06,0
22/09/2013 00:00:00,0.06,0,25.61,0,0,0,228.79,1600,7.47,0.001,0.02,0.36,0.14,0.18,0.02,167.77,41.94,20.97,5.24,0.3,0.07,5.28,0.8,0.05,2.64,0.4,0.02,6.6,1,0.06,0
23/09/2013 00:00:00,0.04,0,25.64,0,0,0,226.7,1600,7.43,0.001,0.02,0.36,0.14,0.18,0.02,165.94,41.49,20.74,5.19,0.28,0.07,5.22,0.79,0.05,2.61,0.39,0.02,6.52,0.98,0.06,0
24/09/2013 00:00:00,0.02,0,25.67,0,0,0,224.6,1600,7.39,0.001,0.02,0.36,0.14,0.18,0.02,164.11,41.03,20.51,5.13,0.27,0.07,5.15,0.78,0.05,2.58,0.39,0.02,6.44,0.97,0.06,0
25/09/2013 00:00:00,0.04,0,25.7,0,0,0,222.5,1600,7.35,0.001,0.02,0.36,0.14,0.18,0.02,162.29,40.57,20.29,5.07,0.25,0.06,5.09,0.77,0.05,2.55,0.38,0.02,6.37,0.96,0.06,0
26/09/2013 00:00:00,0.04,0,25.72,0,0,0,223.09,1600,7.36,0.001,0.02,0.36,0.14,0.18,0.02,160.46,40.11,20.06,5.01,0.24,0.06,5.3,0.8,0.05,2.65,0.4,0.02,6.62,1,0.06,0
27/09/2013 00:00:00,0.04,0,25.73,0,0,0,223.67,1600,7.37,0.001,0.02,0.36,0.14,0.17,0.02,158.63,39.66,19.83,4.96,0.22,0.06,5.5,0.83,0.05,2.75,0.42,0.03,6.88,1.04,0.06,0
28/09/2013 00:00:00,0.05,0,25.75,0,0,0,224.26,1600,7.38,0.001,0.02,0.36,0.14,0.17,0.02,156.8,39.2,19.6,4.9,0.21,0.05,5.7,0.86,0.05,2.85,0.43,0.03,7.13,1.08,0.07,0
29/09/2013 00:00:00,0.05,0,25.77,0,0,0,224.84,1600,7.39,0.001,0.02,0.36,0.14,0.17,0.02,154.97,38.74,19.37,4.84,0.19,0.05,5.91,0.89,0.06,2.95,0.45,0.03,7.38,1.11,0.07,0
30/09/2013 00:00:00,0.04,0,25.78,0,0,0,225.43,1600,7.4,0.001,0.02,0.36,0.14,0.17,0.02,153.14,38.29,19.14,4.79,0.18,0.04,6.11,0.92,0.06,3.05,0.46,0.03,7.64,1.15,0.07,0
01/10/2013 00:00:00,0.03,0,25.8,0,0,0,226.02,1600,7.41,0.001,0.02,0.36,0.14,0.17,0.02,151.31,37.83,18.91,4.73,0.16,0.04,6.31,0.95,0.06,3.16,0.48,0.03,7.89,1.19,0.07,0
02/10/2013 00:00:00,0.04,0,25.81,0,0,0,226.6,1600,7.42,0.001,0.02,0.36,0.14,0.16,0.02,149.49,37.37,18.69,4.67,0.14,0.04,6.52,0.98,0.06,3.26,0.49,0.03,8.15,1.23,0.08,0
03/10/2013 00:00:00,0.05,0,25.83,0,0,0,227.19,1600,7.43,0.001,0.02,0.36,0.14,0.16,0.02,147.66,36.91,18.46,4.61,0.13,0.03,6.72,1.01,0.06,3.36,0.51,0.03,8.4,1.27,0.08,0
04/10/2013 00:00:00,0.03,0,25.87,0,0,0,224.19,1600,7.42,0.001,0.02,0.36,0.14,0.17,0.02,144.07,36.02,18.01,4.5,0.15,0.04,6.51,0.98,0.06,3.25,0.49,0.03,8.13,1.23,0.08,0
05/10/2013 00:00:00,0.03,0,25.91,0,0,0,221.19,1600,7.42,0.001,0.02,0.36,0.14,0.18,0.02,140.47,35.12,17.56,4.39,0.17,0.04,6.29,0.95,0.06,3.15,0.47,0.03,7.87,1.19,0.07,0
06/10/2013 00:00:00,0.03,0,25.96,0,0,0,218.19,1600,7.41,0.001,0.02,0.36,0.14,0.2,0.02,136.88,34.22,17.11,4.28,0.2,0.05,6.08,0.92,0.06,3.04,0.46,0.03,7.6,1.15,0.07,0
07/10/2013 00:00:00,0.04,0,26,0,0,0,215.19,1600,7.41,0.001,0.02,0.36,0.14,0.21,0.02,133.29,33.32,16.66,4.17,0.22,0.05,5.87,0.89,0.06,2.93,0.44,0.03,7.33,1.11,0.07,0
08/10/2013 00:00:00,0.04,0,26.04,0,0,0,212.19,1600,7.4,0.001,0.02,0.36,0.14,0.22,0.02,129.7,32.42,16.21,4.05,0.24,0.06,5.65,0.85,0.05,2.83,0.43,0.03,7.07,1.07,0.07,0
09/10/2013 00:00:00,0.04,0,26.06,0,0,0,211.74,1600,7.39,0.001,0.02,0.36,0.14,0.23,0.02,126.11,31.53,15.76,3.94,0.26,0.07,5.76,0.87,0.05,2.88,0.43,0.03,7.19,1.09,0.07,0
10/10/2013 00:00:00,0.03,0,26.08,0,0,0,211.28,1600,7.38,0.001,0.02,0.36,0.14,0.24,0.02,122.51,30.63,15.31,3.83,0.28,0.07,5.86,0.88,0.06,2.93,0.44,0.03,7.32,1.11,0.07,0
11/10/2013 00:00:00,0.03,0,26.1,0,0,0,210.83,1600,7.37,0.001,0.02,0.36,0.14,0.25,0.03,118.92,29.73,14.87,3.72,0.31,0.08,5.96,0.9,0.06,2.98,0.45,0.03,7.45,1.12,0.07,0
12/10/2013 00:00:00,0.03,0,26.12,0,0,0,210.38,1600,7.36,0.001,0.02,0.36,0.14,0.26,0.03,115.33,28.83,14.42,3.6,0.33,0.08,6.06,0.91,0.06,3.03,0.46,0.03,7.58,1.14,0.07,0
13/10/2013 00:00:00,0.03,0,26.15,0,0,0,209.93,1600,7.34,0.001,0.02,0.36,0.14,0.28,0.03,111.74,27.93,13.97,3.49,0.35,0.09,6.16,0.93,0.06,3.08,0.47,0.03,7.7,1.16,0.07,0
14/10/2013 00:00:00,0.04,0,26.17,0,0,0,209.48,1600,7.33,0.001,0.02,0.36,0.14,0.29,0.03,108.15,27.04,13.52,3.38,0.37,0.09,6.27,0.95,0.06,3.13,0.47,0.03,7.83,1.18,0.07,0
15/10/2013 00:00:00,0.04,0,26.19,0,0,0,209.03,1600,7.32,0.001,0.02,0.36,0.14,0.3,0.03,104.56,26.14,13.07,3.27,0.39,0.1,6.37,0.96,0.06,3.18,0.48,0.03,7.96,1.2,0.08,0
16/10/2013 00:00:00,0.03,0,26.21,0,0,0,208.58,1600,7.31,0.001,0.02,0.36,0.14,0.31,0.03,100.96,25.24,12.62,3.16,0.42,0.1,6.47,0.98,0.06,3.23,0.49,0.03,8.09,1.22,0.08,0
17/10/2013 00:00:00,0.05,0,26.23,0,0,0,208.13,1600,7.3,0.001,0.02,0.36,0.14,0.32,0.03,97.37,24.34,12.17,3.04,0.44,0.11,6.57,0.99,0.06,3.29,0.5,0.03,8.21,1.24,0.08,0
18/10/2013 00:00:00,0.03,0,26.24,0,0,0,207.45,1600,7.32,0.001,0.02,0.36,0.15,0.33,0.03,100.36,25.09,12.54,3.14,0.42,0.1,6.67,1.01,0.06,3.34,0.5,0.03,8.34,1.26,0.08,0
19/10/2013 00:00:00,0.02,0,26.26,0,0,0,206.77,1600,7.34,0.001,0.02,0.36,0.16,0.34,0.03,103.34,25.84,12.92,3.23,0.4,0.1,6.78,1.02,0.06,3.39,0.51,0.03,8.47,1.28,0.08,0
20/10/2013 00:00:00,0.03,0,26.27,0,0,0,206.09,1600,7.37,0.001,0.02,0.36,0.17,0.35,0.03,106.33,26.58,13.29,3.32,0.38,0.09,6.88,1.04,0.06,3.44,0.52,0.03,8.6,1.3,0.08,0
21/10/2013 00:00:00,0.03,0,26.28,0,0,0,205.42,1600,7.39,0.001,0.02,0.36,0.17,0.36,0.04,109.32,27.33,13.66,3.42,0.36,0.09,6.98,1.05,0.07,3.49,0.53,0.03,8.72,1.32,0.08,0
22/10/2013 00:00:00,0.02,0,26.3,0,0,0,204.74,1600,7.41,0.001,0.02,0.37,0.18,0.36,0.04,112.3,28.08,14.04,3.51,0.34,0.08,7.08,1.07,0.07,3.54,0.53,0.03,8.85,1.34,0.08,0
23/10/2013 00:00:00,0.03,0,26.31,0,0,0,204.06,1600,7.43,0.001,0.02,0.37,0.19,0.37,0.04,115.29,28.82,14.41,3.6,0.32,0.08,7.18,1.08,0.07,3.59,0.54,0.03,8.98,1.36,0.08,0
24/10/2013 00:00:00,0.03,0,26.34,0,0,0,205.47,1600,7.42,0.001,0.02,0.37,0.2,0.38,0.04,118.27,29.57,14.78,3.7,0.3,0.07,7.29,1.1,0.07,3.64,0.55,0.03,9.11,1.37,0.09,0
25/10/2013 00:00:00,0.02,0,26.36,0,0,0,206.88,1600,7.41,0.001,0.02,0.37,0.21,0.39,0.04,121.26,30.31,15.16,3.79,0.28,0.07,7.39,1.12,0.07,3.69,0.56,0.03,9.23,1.39,0.09,0
26/10/2013 00:00:00,0.02,0,26.39,0,0,0,208.28,1600,7.4,0.001,0.02,0.37,0.21,0.4,0.04,124.24,31.06,15.53,3.88,0.26,0.06,7.49,1.13,0.07,3.74,0.57,0.04,9.36,1.41,0.09,0
27/10/2013 00:00:00,0.03,0,26.41,0,0,0,209.69,1600,7.39,0.001,0.02,0.37,0.22,0.41,0.04,127.23,31.81,15.9,3.98,0.24,0.06,7.59,1.15,0.07,3.8,0.57,0.04,9.49,1.43,0.09,0
28/10/2013 00:00:00,0.02,0,26.44,0,0,0,211.09,1600,7.38,0.001,0.02,0.38,0.23,0.41,0.04,130.22,32.55,16.28,4.07,0.22,0.05,7.69,1.16,0.07,3.85,0.58,0.04,9.62,1.45,0.09,0
29/10/2013 00:00:00,0.02,0,26.47,0,0,0,212.5,1600,7.37,0.001,0.02,0.38,0.24,0.42,0.04,133.2,33.3,16.65,4.16,0.2,0.05,7.8,1.18,0.07,3.9,0.59,0.04,9.74,1.47,0.09,0
30/10/2013 00:00:00,0.02,0,26.49,0,0,0,213.91,1600,7.36,0.001,0.02,0.38,0.25,0.43,0.04,136.19,34.05,17.02,4.26,0.18,0.04,7.9,1.19,0.07,3.95,0.6,0.04,9.87,1.49,0.09,0
31/10/2013 00:00:00,0.01,0,26.52,0,0,0,215.31,1600,7.35,0.001,0.02,0.38,0.25,0.44,0.04,139.17,34.79,17.4,4.35,0.16,0.04,8,1.21,0.08,4,0.6,0.04,10,1.51,0.09,0
01/11/2013 00:00:00,0.02,0,26.54,0,0,0,214.48,1600,7.34,0.001,0.02,0.38,0.26,0.45,0.04,142.16,35.54,17.77,4.44,0.14,0.03,7.94,1.2,0.07,3.97,0.6,0.04,9.93,1.5,0.09,0
02/11/2013 00:00:00,0.02,0,26.55,0,0,0,213.65,1600,7.33,0.001,0.02,0.38,0.27,0.46,0.05,145.15,36.29,18.14,4.54,0.12,0.03,7.88,1.19,0.07,3.94,0.59,0.04,9.85,1.49,0.09,0
03/11/2013 00:00:00,0.02,0,26.56,0,0,0,212.81,1600,7.31,0.001,0.02,0.39,0.28,0.46,0.05,148.13,37.03,18.52,4.63,0.1,0.02,7.82,1.18,0.07,3.91,0.59,0.04,9.78,1.48,0.09,0
04/11/2013 00:00:00,0.01,0,26.58,0,0,0,211.98,1600,7.3,0.001,0.02,0.39,0.29,0.47,0.05,151.12,37.78,18.89,4.72,0.08,0.02,7.76,1.17,0.07,3.88,0.59,0.04,9.7,1.46,0.09,0
05/11/2013 00:00:00,0.03,0,26.59,0,0,0,211.15,1600,7.29,0.001,0.02,0.39,0.29,0.48,0.05,154.1,38.53,19.26,4.82,0.06,0.01,7.7,1.16,0.07,3.85,0.58,0.04,9.63,1.45,0.09,0
06/11/2013 00:00:00,0.02,0,26.61,0,0,0,210.31,1600,7.28,0.001,0.02,0.39,0.3,0.49,0.05,157.09,39.27,19.64,4.91,0.04,0.01,7.64,1.15,0.07,3.82,0.58,0.04,9.55,1.44,0.09,0
07/11/2013 00:00:00,0.01,0,26.63,0,0,0,207.46,1600,7.25,0.001,0.02,0.39,0.31,0.5,0.05,160.08,40.02,20.01,5,0.02,0,7.56,1.14,0.07,3.78,0.57,0.04,9.45,1.43,0.09,0
08/11/2013 00:00:00,0.02,0,26.66,0,0,0,204.6,1600,7.21,0.001,0.02,0.39,0.32,0.51,0.05,163.06,40.77,20.38,5.1,0,0,7.48,1.13,0.07,3.74,0.56,0.04,9.35,1.41,0.09,0
09/11/2013 00:00:00,0.02,0,26.68,0,0,0,201.74,1600,7.18,0.001,0.02,0.4,0.33,0.51,0.05,166.05,41.51,20.76,5.19,-0.02,-0.01,7.4,1.12,0.07,3.7,0.56,0.03,9.25,1.4,0.09,0
10/11/2013 00:00:00,0.02,0,26.71,0,0,0,198.88,1600,7.15,0.001,0.02,0.4,0.33,0.52,0.05,169.03,42.26,21.13,5.28,-0.04,-0.01,7.32,1.1,0.07,3.66,0.55,0.03,9.15,1.38,0.09,0
11/11/2013 00:00:00,0.02,0,26.73,0,0,0,196.03,1600,7.12,0.001,0.02,0.4,0.34,0.53,0.05,172.02,43,21.5,5.38,-0.06,-0.02,7.24,1.09,0.07,3.62,0.55,0.03,9.05,1.37,0.09,0
