time,Daily Levels,Spillway Height
2016-06-20 00:00:00,44.748,45.86
2016-06-21 00:00:00,44.739,45.86
2016-06-22 00:00:00,44.729,45.86
2016-06-23 00:00:00,44.719,45.86
2016-06-24 00:00:00,44.713,45.86
2016-06-25 00:00:00,44.706,45.86
2016-06-26 00:00:00,44.698,45.86
2016-06-27 00:00:00,44.695,45.86
2016-06-28 00:00:00,44.687,45.86
2016-06-29 00:00:00,44.679,45.86
2016-06-30 00:00:00,44.67,45.86
2016-07-01 00:00:00,44.661,45.86
2016-07-02 00:00:00,44.651,45.86
2016-07-03 00:00:00,44.641,45.86
2016-07-04 00:00:00,44.63,45.86
2016-07-05 00:00:00,44.63,45.86
2016-07-06 00:00:00,44.622,45.86
2016-07-07 00:00:00,44.614,45.86
2016-07-08 00:00:00,44.606,45.86
2016-07-09 00:00:00,44.598,45.86
2016-07-10 00:00:00,44.589,45.86
2016-07-11 00:00:00,44.567,45.86
2016-07-12 00:00:00,44.567,45.86
2016-07-13 00:00:00,44.614,45.86
2016-07-14 00:00:00,44.578,45.86
2016-07-15 00:00:00,44.592,45.86
2016-07-16 00:00:00,44.579,45.86
2016-07-17 00:00:00,44.568,45.86
2016-07-18 00:00:00,44.558,45.86
2016-07-19 00:00:00,44.551,45.86
2016-07-20 00:00:00,44.542,45.86
2016-07-21 00:00:00,44.538,45.86
2016-07-22 00:00:00,44.531,45.86
2016-07-23 00:00:00,44.525,45.86
2016-07-24 00:00:00,44.52,45.86
2016-07-25 00:00:00,44.512,45.86
2016-07-26 00:00:00,44.506,45.86
2016-07-27 00:00:00,44.498,45.86
2016-07-28 00:00:00,44.49,45.86
2016-07-29 00:00:00,44.478,45.86
2016-07-30 00:00:00,44.467,45.86
2016-07-31 00:00:00,44.458,45.86
2016-08-01 00:00:00,44.45,45.86
2016-08-02 00:00:00,44.443,45.86
2016-08-03 00:00:00,44.435,45.86
2016-08-04 00:00:00,44.422,45.86
2016-08-05 00:00:00,44.406,45.86
2016-08-06 00:00:00,44.397,45.86
2016-08-07 00:00:00,44.389,45.86
2016-08-08 00:00:00,44.383,45.86
2016-08-09 00:00:00,44.376,45.86
2016-08-10 00:00:00,44.368,45.86
2016-08-11 00:00:00,44.357,45.86
2016-08-12 00:00:00,44.351,45.86
2016-08-13 00:00:00,44.342,45.86
2016-08-14 00:00:00,44.335,45.86
2016-08-15 00:00:00,44.325,45.86
2016-08-16 00:00:00,44.315,45.86
2016-08-17 00:00:00,44.306,45.86
2016-08-18 00:00:00,44.298,45.86
2016-08-19 00:00:00,44.291,45.86
2016-08-20 00:00:00,44.284,45.86
2016-08-21 00:00:00,44.276,45.86
2016-08-22 00:00:00,44.268,45.86
2016-08-23 00:00:00,44.26,45.86
2016-08-24 00:00:00,44.252,45.86
2016-08-25 00:00:00,44.244,45.86
2016-08-26 00:00:00,44.236,45.86
2016-08-27 00:00:00,44.226,45.86
2016-08-28 00:00:00,44.216,45.86
2016-08-29 00:00:00,44.207,45.86
2016-08-30 00:00:00,44.19,45.86
2016-08-31 00:00:00,44.182,45.86
2016-09-01 00:00:00,44.177,45.86
2016-09-02 00:00:00,44.17,45.86
2016-09-03 00:00:00,44.164,45.86
2016-09-04 00:00:00,44.155,45.86
2016-09-05 00:00:00,44.146,45.86
2016-09-06 00:00:00,44.136,45.86
2016-09-07 00:00:00,44.126,45.86
2016-09-08 00:00:00,44.117,45.86
2016-09-09 00:00:00,44.109,45.86
2016-09-10 00:00:00,44.099,45.86
2016-09-11 00:00:00,44.09,45.86
2016-09-12 00:00:00,44.081,45.86
2016-09-13 00:00:00,44.071,45.86
2016-09-14 00:00:00,44.063,45.86
2016-09-15 00:00:00,44.052,45.86
2016-09-16 00:00:00,44.043,45.86
2016-09-17 00:00:00,44.037,45.86
2016-09-18 00:00:00,44.027,45.86
2016-09-19 00:00:00,44.025,45.86
2016-09-20 00:00:00,44.024,45.86
2016-09-21 00:00:00,44.017,45.86
2016-09-22 00:00:00,44.015,45.86
2016-09-23 00:00:00,44.006,45.86
2016-09-24 00:00:00,44,45.86
2016-09-25 00:00:00,44.003,45.86
2016-09-26 00:00:00,43.994,45.86
2016-09-27 00:00:00,43.986,45.86
2016-09-28 00:00:00,43.977,45.86
2016-09-29 00:00:00,43.968,45.86
2016-09-30 00:00:00,43.964,45.86
2016-10-01 00:00:00,43.957,45.86
2016-10-02 00:00:00,43.947,45.86
2016-10-03 00:00:00,43.938,45.86
2016-10-04 00:00:00,43.933,45.86
2016-10-05 00:00:00,43.925,45.86
2016-10-06 00:00:00,43.914,45.86
2016-10-07 00:00:00,43.902,45.86
2016-10-08 00:00:00,43.89,45.86
2016-10-09 00:00:00,43.88,45.86
2016-10-10 00:00:00,43.871,45.86
2016-10-11 00:00:00,43.862,45.86
2016-10-12 00:00:00,43.883,45.86
2016-10-13 00:00:00,43.874,45.86
2016-10-14 00:00:00,43.866,45.86
2016-10-15 00:00:00,43.857,45.86
2016-10-16 00:00:00,43.846,45.86
2016-10-17 00:00:00,43.837,45.86
2016-10-18 00:00:00,43.826,45.86
2016-10-19 00:00:00,43.831,45.86
2016-10-20 00:00:00,43.822,45.86
2016-10-21 00:00:00,43.813,45.86
2016-10-22 00:00:00,43.805,45.86
2016-10-23 00:00:00,43.823,45.86
2016-10-24 00:00:00,43.813,45.86
2016-10-25 00:00:00,43.802,45.86
2016-10-26 00:00:00,43.794,45.86
2016-10-27 00:00:00,43.785,45.86
2016-10-28 00:00:00,43.785,45.86
2016-10-29 00:00:00,43.778,45.86
2016-10-30 00:00:00,43.77,45.86
2016-10-31 00:00:00,43.761,45.86
2016-11-01 00:00:00,43.749,45.86
2016-11-02 00:00:00,43.762,45.86
2016-11-03 00:00:00,43.773,45.86
2016-11-04 00:00:00,43.765,45.86
2016-11-05 00:00:00,43.769,45.86
2016-11-06 00:00:00,43.764,45.86
2016-11-07 00:00:00,43.811,45.86
2016-11-08 00:00:00,43.805,45.86
2016-11-09 00:00:00,43.798,45.86
2016-11-10 00:00:00,43.79,45.86
2016-11-11 00:00:00,43.782,45.86
2016-11-12 00:00:00,43.773,45.86
2016-11-13 00:00:00,43.763,45.86
2016-11-14 00:00:00,43.754,45.86
2016-11-15 00:00:00,43.789,45.86
2016-11-16 00:00:00,43.78,45.86
2016-11-17 00:00:00,43.772,45.86
2016-11-18 00:00:00,43.763,45.86
2016-11-19 00:00:00,43.756,45.86
2016-11-20 00:00:00,43.75,45.86
2016-11-21 00:00:00,43.753,45.86
2016-11-22 00:00:00,43.747,45.86
2016-11-23 00:00:00,43.739,45.86
2016-11-24 00:00:00,43.736,45.86
2016-11-25 00:00:00,43.729,45.86
2016-11-26 00:00:00,43.744,45.86
2016-11-27 00:00:00,43.749,45.86
2016-11-28 00:00:00,43.743,45.86
2016-11-29 00:00:00,43.748,45.86
2016-11-30 00:00:00,43.738,45.86
2016-12-01 00:00:00,43.733,45.86
2016-12-02 00:00:00,43.732,45.86
2016-12-03 00:00:00,43.718,45.86
2016-12-04 00:00:00,43.712,45.86
2016-12-05 00:00:00,43.703,45.86
2016-12-06 00:00:00,43.696,45.86
2016-12-07 00:00:00,43.688,45.86
2016-12-08 00:00:00,43.68,45.86
2016-12-09 00:00:00,43.673,45.86
2016-12-10 00:00:00,43.662,45.86
2016-12-11 00:00:00,43.656,45.86
2016-12-12 00:00:00,43.665,45.86
2016-12-13 00:00:00,43.653,45.86
2016-12-14 00:00:00,43.652,45.86
2016-12-15 00:00:00,43.651,45.86
2016-12-16 00:00:00,43.646,45.86
2016-12-17 00:00:00,43.64,45.86
2016-12-18 00:00:00,43.643,45.86
2016-12-19 00:00:00,43.645,45.86
2016-12-20 00:00:00,43.644,45.86
2016-12-21 00:00:00,43.664,45.86
2016-12-22 00:00:00,43.703,45.86
2016-12-23 00:00:00,43.798,45.86
2016-12-24 00:00:00,43.795,45.86
2016-12-25 00:00:00,43.822,45.86
2016-12-26 00:00:00,43.818,45.86
2016-12-27 00:00:00,43.818,45.86
2016-12-28 00:00:00,43.827,45.86
2016-12-29 00:00:00,43.863,45.86
2016-12-30 00:00:00,43.866,45.86
2016-12-31 00:00:00,43.955,45.86
2017-01-01 00:00:00,43.981,45.86
2017-01-02 00:00:00,44.022,45.86
2017-01-03 00:00:00,44.228,45.86
2017-01-04 00:00:00,44.258,45.86
2017-01-05 00:00:00,44.293,45.86
2017-01-06 00:00:00,44.301,45.86
2017-01-07 00:00:00,44.304,45.86
2017-01-08 00:00:00,44.304,45.86
2017-01-09 00:00:00,44.3,45.86
2017-01-10 00:00:00,44.299,45.86
2017-01-11 00:00:00,44.299,45.86
2017-01-12 00:00:00,44.3,45.86
2017-01-13 00:00:00,44.302,45.86
2017-01-14 00:00:00,44.299,45.86
2017-01-15 00:00:00,44.319,45.86
2017-01-16 00:00:00,44.327,45.86
2017-01-17 00:00:00,44.328,45.86
2017-01-18 00:00:00,44.325,45.86
2017-01-19 00:00:00,44.336,45.86
2017-01-20 00:00:00,44.345,45.86
2017-01-21 00:00:00,44.379,45.86
2017-01-22 00:00:00,44.409,45.86
2017-01-23 00:00:00,44.426,45.86
2017-01-24 00:00:00,44.44,45.86
2017-01-25 00:00:00,44.483,45.86
2017-01-26 00:00:00,44.525,45.86
2017-01-27 00:00:00,44.553,45.86
2017-01-28 00:00:00,44.56,45.86
2017-01-29 00:00:00,44.579,45.86
2017-01-30 00:00:00,44.63,45.86
2017-01-31 00:00:00,44.659,45.86
2017-02-01 00:00:00,44.665,45.86
2017-02-02 00:00:00,44.666,45.86
2017-02-03 00:00:00,44.678,45.86
2017-02-04 00:00:00,44.689,45.86
2017-02-05 00:00:00,44.761,45.86
2017-02-06 00:00:00,45.194,45.86
2017-02-07 00:00:00,45.432,45.86
2017-02-08 00:00:00,45.551,45.86
2017-02-09 00:00:00,45.641,45.86
2017-02-10 00:00:00,45.766,45.86
2017-02-11 00:00:00,45.861,45.86
2017-02-12 00:00:00,45.892,45.86
2017-02-13 00:00:00,45.924,45.86
2017-02-14 00:00:00,46.006,45.86
2017-02-15 00:00:00,45.978,45.86
2017-02-16 00:00:00,45.955,45.86
2017-02-17 00:00:00,45.935,45.86
2017-02-18 00:00:00,45.92,45.86
2017-02-19 00:00:00,45.91,45.86
2017-02-20 00:00:00,45.912,45.86
2017-02-21 00:00:00,45.902,45.86
2017-02-22 00:00:00,45.894,45.86
2017-02-23 00:00:00,45.885,45.86
2017-02-24 00:00:00,45.877,45.86
2017-02-25 00:00:00,45.873,45.86
2017-02-26 00:00:00,45.867,45.86
2017-02-27 00:00:00,45.866,45.86
2017-02-28 00:00:00,45.867,45.86
2017-03-01 00:00:00,45.858,45.86
2017-03-02 00:00:00,45.853,45.86
2017-03-03 00:00:00,45.846,45.86
2017-03-04 00:00:00,45.839,45.86
2017-03-05 00:00:00,45.871,45.86
2017-03-06 00:00:00,45.89,45.86
2017-03-07 00:00:00,45.911,45.86
2017-03-08 00:00:00,45.946,45.86
2017-03-09 00:00:00,45.951,45.86
2017-03-10 00:00:00,45.931,45.86
2017-03-11 00:00:00,45.93,45.86
2017-03-12 00:00:00,45.936,45.86
2017-03-13 00:00:00,45.923,45.86
2017-03-14 00:00:00,45.922,45.86
2017-03-15 00:00:00,45.919,45.86
2017-03-16 00:00:00,45.914,45.86
2017-03-17 00:00:00,45.904,45.86
2017-03-18 00:00:00,45.902,45.86
2017-03-19 00:00:00,45.903,45.86
2017-03-20 00:00:00,45.902,45.86
2017-03-21 00:00:00,45.923,45.86
2017-03-22 00:00:00,45.939,45.86
2017-03-23 00:00:00,45.929,45.86
2017-03-24 00:00:00,45.96,45.86
2017-03-25 00:00:00,45.962,45.86
2017-03-26 00:00:00,45.958,45.86
2017-03-27 00:00:00,45.95,45.86
2017-03-28 00:00:00,45.952,45.86
2017-03-29 00:00:00,45.933,45.86
2017-03-30 00:00:00,45.929,45.86
2017-03-31 00:00:00,45.917,45.86
2017-04-01 00:00:00,45.91,45.86
2017-04-02 00:00:00,45.897,45.86
2017-04-03 00:00:00,45.883,45.86
2017-04-04 00:00:00,45.872,45.86
2017-04-05 00:00:00,45.867,45.86
2017-04-06 00:00:00,45.865,45.86
2017-04-07 00:00:00,45.884,45.86
2017-04-08 00:00:00,45.895,45.86
2017-04-09 00:00:00,45.884,45.86
2017-04-10 00:00:00,45.872,45.86
2017-04-11 00:00:00,45.852,45.86
2017-04-12 00:00:00,45.868,45.86
2017-04-13 00:00:00,45.884,45.86
2017-04-14 00:00:00,45.879,45.86
2017-04-15 00:00:00,45.88,45.86
2017-04-16 00:00:00,45.878,45.86
2017-04-17 00:00:00,45.874,45.86
2017-04-18 00:00:00,45.874,45.86
2017-04-19 00:00:00,45.872,45.86
2017-04-20 00:00:00,45.868,45.86
2017-04-21 00:00:00,45.862,45.86
2017-04-22 00:00:00,45.856,45.86
2017-04-23 00:00:00,45.851,45.86
2017-04-24 00:00:00,45.845,45.86
2017-04-25 00:00:00,45.839,45.86
2017-04-26 00:00:00,45.834,45.86
2017-04-27 00:00:00,45.826,45.86
2017-04-28 00:00:00,45.817,45.86
2017-04-29 00:00:00,45.807,45.86
2017-04-30 00:00:00,45.796,45.86
2017-05-01 00:00:00,45.79,45.86
2017-05-02 00:00:00,45.785,45.86
2017-05-03 00:00:00,45.781,45.86
2017-05-04 00:00:00,45.776,45.86
2017-05-05 00:00:00,45.768,45.86
2017-05-06 00:00:00,45.76,45.86
2017-05-07 00:00:00,45.754,45.86
2017-05-08 00:00:00,45.747,45.86
2017-05-09 00:00:00,45.739,45.86
2017-05-10 00:00:00,45.727,45.86
2017-05-11 00:00:00,45.716,45.86
2017-05-12 00:00:00,45.704,45.86
2017-05-13 00:00:00,45.7,45.86
2017-05-14 00:00:00,45.693,45.86
2017-05-15 00:00:00,45.686,45.86
2017-05-16 00:00:00,45.678,45.86
2017-05-17 00:00:00,45.673,45.86
2017-05-18 00:00:00,45.666,45.86
2017-05-19 00:00:00,45.662,45.86
2017-05-20 00:00:00,45.656,45.86
2017-05-21 00:00:00,45.651,45.86
2017-05-22 00:00:00,45.644,45.86
2017-05-23 00:00:00,45.637,45.86
2017-05-24 00:00:00,45.632,45.86
2017-05-25 00:00:00,45.623,45.86
2017-05-26 00:00:00,45.615,45.86
2017-05-27 00:00:00,45.605,45.86
2017-05-28 00:00:00,45.596,45.86
2017-05-29 00:00:00,45.588,45.86
2017-05-30 00:00:00,45.578,45.86
2017-05-31 00:00:00,45.566,45.86
2017-06-01 00:00:00,45.552,45.86
2017-06-02 00:00:00,45.537,45.86
2017-06-03 00:00:00,45.528,45.86
2017-06-04 00:00:00,45.517,45.86
2017-06-05 00:00:00,45.51,45.86
2017-06-06 00:00:00,45.504,45.86
2017-06-07 00:00:00,45.495,45.86
2017-06-08 00:00:00,45.485,45.86
2017-06-09 00:00:00,45.471,45.86
2017-06-10 00:00:00,45.459,45.86
2017-06-11 00:00:00,45.449,45.86
2017-06-12 00:00:00,45.437,45.86
2017-06-13 00:00:00,45.426,45.86
2017-06-14 00:00:00,45.418,45.86
2017-06-15 00:00:00,45.411,45.86
2017-06-16 00:00:00,45.405,45.86
2017-06-17 00:00:00,45.399,45.86
2017-06-18 00:00:00,45.393,45.86
2017-06-19 00:00:00,45.387,45.86
2017-06-20 00:00:00,45.381,45.86
2017-06-21 00:00:00,45.373,45.86
2017-06-22 00:00:00,45.366,45.86
2017-06-23 00:00:00,45.36,45.86
2017-06-24 00:00:00,45.353,45.86
2017-06-25 00:00:00,45.347,45.86
2017-06-26 00:00:00,45.341,45.86
2017-06-27 00:00:00,45.333,45.86
2017-06-28 00:00:00,45.329,45.86
2017-06-29 00:00:00,45.324,45.86
2017-06-30 00:00:00,45.32,45.86
2017-07-01 00:00:00,45.308,45.86
2017-07-02 00:00:00,45.297,45.86
2017-07-03 00:00:00,45.291,45.86
2017-07-04 00:00:00,45.286,45.86
2017-07-05 00:00:00,45.279,45.86
2017-07-06 00:00:00,45.273,45.86
2017-07-07 00:00:00,45.268,45.86
2017-07-08 00:00:00,45.263,45.86
2017-07-09 00:00:00,45.258,45.86
2017-07-10 00:00:00,45.251,45.86
2017-07-11 00:00:00,45.243,45.86
2017-07-12 00:00:00,45.237,45.86
2017-07-13 00:00:00,45.226,45.86
2017-07-14 00:00:00,45.218,45.86
2017-07-15 00:00:00,45.21,45.86
2017-07-16 00:00:00,45.201,45.86
2017-07-17 00:00:00,45.194,45.86
2017-07-18 00:00:00,45.187,45.86
2017-07-19 00:00:00,45.179,45.86
2017-07-20 00:00:00,45.172,45.86
2017-07-21 00:00:00,45.162,45.86
2017-07-22 00:00:00,45.153,45.86
2017-07-23 00:00:00,45.145,45.86
2017-07-24 00:00:00,45.136,45.86
2017-07-25 00:00:00,45.126,45.86
2017-07-26 00:00:00,45.118,45.86
2017-07-27 00:00:00,45.113,45.86
2017-07-28 00:00:00,45.103,45.86
2017-07-29 00:00:00,45.096,45.86
2017-07-30 00:00:00,45.092,45.86
2017-07-31 00:00:00,45.084,45.86
2017-08-01 00:00:00,45.078,45.86
2017-08-02 00:00:00,45.07,45.86
2017-08-03 00:00:00,45.062,45.86
2017-08-04 00:00:00,45.05,45.86
2017-08-05 00:00:00,45.04,45.86
2017-08-06 00:00:00,45.034,45.86
2017-08-07 00:00:00,45.027,45.86
2017-08-08 00:00:00,45.021,45.86
2017-08-09 00:00:00,45.012,45.86
2017-08-10 00:00:00,45.004,45.86
2017-08-11 00:00:00,44.999,45.86
2017-08-12 00:00:00,44.992,45.86
2017-08-13 00:00:00,44.983,45.86
2017-08-14 00:00:00,44.977,45.86
2017-08-15 00:00:00,44.967,45.86
2017-08-16 00:00:00,44.961,45.86
2017-08-17 00:00:00,44.954,45.86
2017-08-18 00:00:00,44.948,45.86
2017-08-19 00:00:00,44.939,45.86
2017-08-20 00:00:00,44.929,45.86
2017-08-21 00:00:00,44.922,45.86
2017-08-22 00:00:00,44.912,45.86
2017-08-23 00:00:00,44.904,45.86
2017-08-24 00:00:00,44.894,45.86
2017-08-25 00:00:00,44.885,45.86
2017-08-26 00:00:00,44.876,45.86
2017-08-27 00:00:00,44.866,45.86
2017-08-28 00:00:00,44.852,45.86
2017-08-29 00:00:00,44.839,45.86
2017-08-30 00:00:00,44.828,45.86
2017-08-31 00:00:00,44.818,45.86
2017-09-01 00:00:00,44.807,45.86
2017-09-02 00:00:00,44.8,45.86
2017-09-03 00:00:00,44.794,45.86
2017-09-04 00:00:00,44.785,45.86
2017-09-05 00:00:00,44.778,45.86
2017-09-06 00:00:00,44.769,45.86
2017-09-07 00:00:00,44.76,45.86
2017-09-08 00:00:00,44.747,45.86
2017-09-09 00:00:00,44.736,45.86
2017-09-10 00:00:00,44.724,45.86
2017-09-11 00:00:00,44.717,45.86
2017-09-12 00:00:00,44.709,45.86
2017-09-13 00:00:00,44.701,45.86
2017-09-14 00:00:00,44.695,45.86
2017-09-15 00:00:00,44.686,45.86
2017-09-16 00:00:00,44.676,45.86
2017-09-17 00:00:00,44.664,45.86
2017-09-18 00:00:00,44.655,45.86
2017-09-19 00:00:00,44.646,45.86
2017-09-20 00:00:00,44.637,45.86
2017-09-21 00:00:00,44.629,45.86
2017-09-22 00:00:00,44.621,45.86
2017-09-23 00:00:00,44.613,45.86
2017-09-24 00:00:00,44.603,45.86
2017-09-25 00:00:00,44.593,45.86
2017-09-26 00:00:00,44.585,45.86
2017-09-27 00:00:00,44.575,45.86
2017-09-28 00:00:00,44.564,45.86
2017-09-29 00:00:00,44.557,45.86
2017-09-30 00:00:00,44.548,45.86
2017-10-01 00:00:00,44.54,45.86
2017-10-02 00:00:00,44.534,45.86
2017-10-03 00:00:00,44.525,45.86
2017-10-04 00:00:00,44.516,45.86
2017-10-05 00:00:00,44.508,45.86
2017-10-06 00:00:00,44.498,45.86
2017-10-07 00:00:00,44.49,45.86
2017-10-08 00:00:00,44.484,45.86
2017-10-09 00:00:00,44.474,45.86
2017-10-10 00:00:00,44.462,45.86
2017-10-11 00:00:00,44.455,45.86
2017-10-12 00:00:00,44.45,45.86
2017-10-13 00:00:00,44.44,45.86
2017-10-14 00:00:00,44.432,45.86
2017-10-15 00:00:00,44.425,45.86
2017-10-16 00:00:00,44.422,45.86
2017-10-17 00:00:00,44.423,45.86
2017-10-18 00:00:00,44.445,45.86
2017-10-19 00:00:00,44.44,45.86
2017-10-20 00:00:00,44.432,45.86
2017-10-21 00:00:00,44.431,45.86
2017-10-22 00:00:00,44.424,45.86
2017-10-23 00:00:00,44.418,45.86
2017-10-24 00:00:00,44.408,45.86
2017-10-25 00:00:00,44.401,45.86
2017-10-26 00:00:00,44.393,45.86
2017-10-27 00:00:00,44.384,45.86
2017-10-28 00:00:00,44.403,45.86
2017-10-29 00:00:00,44.398,45.86
2017-10-30 00:00:00,44.389,45.86
2017-10-31 00:00:00,44.379,45.86
2017-11-01 00:00:00,44.371,45.86
2017-11-02 00:00:00,44.364,45.86
2017-11-03 00:00:00,44.353,45.86
2017-11-04 00:00:00,44.344,45.86
2017-11-05 00:00:00,44.335,45.86
2017-11-06 00:00:00,44.327,45.86
2017-11-07 00:00:00,44.327,45.86
2017-11-08 00:00:00,44.32,45.86
2017-11-09 00:00:00,44.311,45.86
2017-11-10 00:00:00,44.303,45.86
2017-11-11 00:00:00,44.294,45.86
2017-11-12 00:00:00,44.299,45.86
2017-11-13 00:00:00,44.297,45.86
2017-11-14 00:00:00,44.296,45.86
2017-11-15 00:00:00,44.289,45.86
2017-11-16 00:00:00,44.279,45.86
2017-11-17 00:00:00,44.28,45.86
2017-11-18 00:00:00,44.275,45.86
2017-11-19 00:00:00,44.264,45.86
2017-11-20 00:00:00,44.254,45.86
2017-11-21 00:00:00,44.251,45.86
2017-11-22 00:00:00,44.254,45.86
2017-11-23 00:00:00,44.269,45.86
2017-11-24 00:00:00,44.261,45.86
2017-11-25 00:00:00,44.255,45.86
2017-11-26 00:00:00,44.245,45.86
2017-11-27 00:00:00,44.267,45.86
2017-11-28 00:00:00,44.264,45.86
2017-11-29 00:00:00,44.254,45.86
2017-11-30 00:00:00,44.247,45.86
2017-12-01 00:00:00,44.238,45.86
2017-12-02 00:00:00,44.23,45.86
2017-12-03 00:00:00,44.219,45.86
2017-12-04 00:00:00,44.254,45.86
2017-12-05 00:00:00,44.246,45.86
2017-12-06 00:00:00,44.236,45.86
2017-12-07 00:00:00,44.229,45.86
2017-12-08 00:00:00,44.221,45.86
2017-12-09 00:00:00,44.214,45.86
2017-12-10 00:00:00,44.204,45.86
2017-12-11 00:00:00,44.2,45.86
2017-12-12 00:00:00,44.192,45.86
2017-12-13 00:00:00,44.184,45.86
2017-12-14 00:00:00,44.175,45.86
2017-12-15 00:00:00,44.165,45.86
2017-12-16 00:00:00,44.164,45.86
2017-12-17 00:00:00,44.159,45.86
2017-12-18 00:00:00,44.151,45.86
2017-12-19 00:00:00,44.154,45.86
2017-12-20 00:00:00,44.146,45.86
2017-12-21 00:00:00,44.134,45.86
2017-12-22 00:00:00,44.13,45.86
2017-12-23 00:00:00,44.134,45.86
2017-12-24 00:00:00,44.133,45.86
2017-12-25 00:00:00,44.134,45.86
2017-12-26 00:00:00,44.134,45.86
2017-12-27 00:00:00,44.13,45.86
2017-12-28 00:00:00,44.125,45.86
2017-12-29 00:00:00,44.118,45.86
2017-12-30 00:00:00,44.122,45.86
2017-12-31 00:00:00,44.115,45.86
2018-01-01 00:00:00,44.109,45.86
2018-01-02 00:00:00,44.136,45.86
2018-01-03 00:00:00,44.127,45.86
2018-01-04 00:00:00,44.122,45.86
2018-01-05 00:00:00,44.142,45.86
2018-01-06 00:00:00,44.218,45.86
2018-01-07 00:00:00,44.23,45.86
2018-01-08 00:00:00,44.254,45.86
2018-01-09 00:00:00,44.278,45.86
2018-01-10 00:00:00,44.29,45.86
2018-01-11 00:00:00,44.286,45.86
2018-01-12 00:00:00,44.292,45.86
2018-01-13 00:00:00,44.293,45.86
2018-01-14 00:00:00,44.287,45.86
2018-01-15 00:00:00,44.278,45.86
2018-01-16 00:00:00,44.279,45.86
2018-01-17 00:00:00,44.271,45.86
2018-01-18 00:00:00,44.268,45.86
2018-01-19 00:00:00,44.268,45.86
2018-01-20 00:00:00,44.271,45.86
2018-01-21 00:00:00,44.269,45.86
2018-01-22 00:00:00,44.297,45.86
2018-01-23 00:00:00,44.392,45.86
2018-01-24 00:00:00,44.426,45.86
2018-01-25 00:00:00,44.432,45.86
2018-01-26 00:00:00,44.561,45.86
2018-01-27 00:00:00,44.641,45.86
2018-01-28 00:00:00,45.023,45.86
2018-01-29 00:00:00,45.333,45.86
2018-01-30 00:00:00,45.96,45.86
2018-01-31 00:00:00,46.115,45.86
2018-02-01 00:00:00,46.073,45.86
2018-02-02 00:00:00,46.018,45.86
2018-02-03 00:00:00,45.979,45.86
2018-02-04 00:00:00,45.957,45.86
2018-02-05 00:00:00,45.988,45.86
2018-02-06 00:00:00,46.022,45.86
2018-02-07 00:00:00,45.996,45.86
2018-02-08 00:00:00,45.967,45.86
2018-02-09 00:00:00,45.961,45.86
2018-02-10 00:00:00,46.011,45.86
2018-02-11 00:00:00,46.002,45.86
2018-02-12 00:00:00,45.979,45.86
2018-02-13 00:00:00,45.964,45.86
2018-02-14 00:00:00,46.087,45.86
2018-02-15 00:00:00,46.113,45.86
2018-02-16 00:00:00,46.061,45.86
2018-02-17 00:00:00,46.061,45.86
2018-02-18 00:00:00,46.039,45.86
2018-02-19 00:00:00,46.008,45.86
2018-02-20 00:00:00,45.98,45.86
2018-02-21 00:00:00,45.957,45.86
2018-02-22 00:00:00,45.94,45.86
2018-02-23 00:00:00,45.927,45.86
2018-02-24 00:00:00,45.953,45.86
2018-02-25 00:00:00,45.938,45.86
2018-02-26 00:00:00,45.924,45.86
2018-02-27 00:00:00,45.913,45.86
2018-02-28 00:00:00,45.907,45.86
2018-03-01 00:00:00,45.899,45.86
2018-03-02 00:00:00,45.912,45.86
2018-03-03 00:00:00,45.912,45.86
2018-03-04 00:00:00,45.911,45.86
2018-03-05 00:00:00,45.906,45.86
2018-03-06 00:00:00,45.9,45.86
2018-03-07 00:00:00,45.896,45.86
2018-03-08 00:00:00,45.897,45.86
2018-03-09 00:00:00,45.892,45.86
2018-03-10 00:00:00,45.883,45.86
2018-03-11 00:00:00,45.88,45.86
2018-03-12 00:00:00,45.882,45.86
2018-03-13 00:00:00,45.92,45.86
2018-03-14 00:00:00,45.905,45.86
2018-03-15 00:00:00,45.891,45.86
2018-03-16 00:00:00,45.879,45.86
2018-03-17 00:00:00,45.867,45.86
2018-03-18 00:00:00,45.87,45.86
2018-03-19 00:00:00,45.873,45.86
2018-03-20 00:00:00,45.87,45.86
2018-03-21 00:00:00,45.885,45.86
2018-03-22 00:00:00,45.881,45.86
2018-03-23 00:00:00,45.878,45.86
2018-03-24 00:00:00,45.872,45.86
2018-03-25 00:00:00,45.879,45.86
2018-03-26 00:00:00,45.876,45.86
2018-03-27 00:00:00,45.878,45.86
2018-03-28 00:00:00,45.879,45.86
2018-03-29 00:00:00,45.874,45.86
2018-03-30 00:00:00,45.869,45.86
2018-03-31 00:00:00,45.862,45.86
2018-04-01 00:00:00,45.862,45.86
2018-04-02 00:00:00,45.858,45.86
2018-04-03 00:00:00,45.854,45.86
2018-04-04 00:00:00,45.85,45.86
2018-04-05 00:00:00,45.846,45.86
2018-04-06 00:00:00,45.841,45.86
2018-04-07 00:00:00,45.846,45.86
2018-04-08 00:00:00,45.862,45.86
2018-04-09 00:00:00,45.856,45.86
2018-04-10 00:00:00,45.852,45.86
2018-04-11 00:00:00,45.847,45.86
2018-04-12 00:00:00,45.848,45.86
2018-04-13 00:00:00,45.843,45.86
2018-04-14 00:00:00,45.838,45.86
2018-04-15 00:00:00,45.834,45.86
2018-04-16 00:00:00,45.825,45.86
