time,ShortWave,Clouds,AirTemp,RelHum,WindSpeed,Rain,LongWave
2016-03-15 06:10:00,0,0.9,26.48,90.96,0.92,0,461.84
2016-03-15 07:10:00,1.87,0.9,26.46,91.04,0.99,0,461.56
2016-03-15 08:10:00,52.77,0.9,26.91,92.11,1.02,0,463.76
2016-03-15 09:10:00,305.87,0.9,26.75,92.59,1,0,463.28
2016-03-15 10:10:00,571.53,0.9,26.67,92.21,0.79,0,464.05
2016-03-15 11:10:00,800.51,0.9,26,94.58,0.57,0,464.63
2016-03-15 12:10:00,972.21,0.9,26.41,94.98,0.42,0,468.01
2016-03-15 13:10:00,1072.71,0.7,28.63,92.84,0.33,0,458.92
2016-03-15 14:10:00,1094.16,0.54,29.39,83.19,0.58,0,455.02
2016-03-15 15:10:00,1034.88,0.45,30.52,79.94,0.77,0,458.75
2016-03-15 16:10:00,899.5,0.2,28.89,81.36,0.93,0,429.27
2016-03-15 17:10:00,698.76,0.51,28.91,88.04,0.98,0,462.94
2016-03-15 18:10:00,449.65,0.4,30.4,82.93,0.97,0,454.06
2016-03-15 19:10:00,184.84,0.47,31.09,77.79,0.92,0,467.39
2016-03-15 20:10:00,0,0.68,30.72,76.98,1.14,0,489.44
2016-03-15 21:10:00,0,0.9,30.52,72.56,1.19,0,509.57
2016-03-15 22:10:00,0,0.9,29.96,80.23,1.07,0,503.86
2016-03-15 23:10:00,0,0.9,29.52,83.46,0.93,0,497.59
2016-03-16 00:10:00,0,0.9,29.05,86.09,0.87,0,490.76
2016-03-16 01:10:00,0,0.9,28.83,82.41,0.76,0,485.98
2016-03-16 02:10:00,0,0.9,28.17,86.13,0.61,0,486.28
2016-03-16 03:10:00,0,0.9,27.67,89.73,0.45,0,481.82
2016-03-16 04:10:00,0,0.9,27.42,90.83,0.31,0,476.4
2016-03-16 05:10:00,0,0.9,27.53,90.14,0.44,0,477.48
2016-03-16 06:10:00,0,0.9,27.38,90.71,0.55,0,474.54
2016-03-16 07:10:00,1.84,0.9,27.71,88.51,0.76,0,469.76
2016-03-16 08:10:00,52.6,0.9,27.81,87.44,1.01,0,467.53
2016-03-16 09:10:00,305.41,0.9,27.67,87.81,1.25,0,469.76
2016-03-16 10:10:00,570.8,0.9,27.62,87.49,1.37,0,467.53
2016-03-16 11:10:00,799.44,0.9,27.75,87.49,1.47,0,470.93
2016-03-16 12:10:00,970.75,0.9,28.64,84.04,1.58,0,479.64
2016-03-16 13:10:00,1070.85,0.59,29.68,81.33,1.68,0,464.65
2016-03-16 14:10:00,1091.89,0.67,30.8,77.41,1.94,0,480.32
2016-03-16 15:10:00,1032.26,0.22,31.23,75.19,2.04,0,441.93
2016-03-16 16:10:00,896.58,0.24,29.18,85.04,1.77,0,451.15
2016-03-16 17:10:00,695.66,0.37,28.98,89.01,1.35,0,471.96
2016-03-16 18:10:00,446.5,0.71,27.13,87.16,1.28,0.173,501.36
2016-03-16 19:10:00,182.29,0.9,26.77,89.68,1,0,486.58
2016-03-16 20:10:00,0,0.9,27.4,90.18,1.01,0,490.66
2016-03-16 21:10:00,0,0.9,28.58,88.08,1.04,0,493.67
2016-03-16 22:10:00,0,0.9,29.19,86.58,0.84,0,498.1
2016-03-16 23:10:00,0,0.9,28.76,87.83,0.62,0,497.79
2016-03-17 00:10:00,0,0.9,28.03,90.16,0.43,0,494.47
2016-03-17 01:10:00,0,0.9,27.61,92.61,0.28,0,485.78
2016-03-17 02:10:00,0,0.9,27.63,92.78,0.21,0,484.69
2016-03-17 03:10:00,0,0.9,27.58,93.73,0.15,0,482.31
2016-03-17 04:10:00,0,0.9,27.68,93.68,0.24,0,478.46
2016-03-17 05:10:00,0,0.9,27.76,92.96,0.42,0,471.8
2016-03-17 06:10:00,0,0.9,27.17,93.43,0.41,0,470.54
2016-03-17 07:10:00,1.82,0.9,27.15,93.66,0.49,0,468.21
2016-03-17 08:10:00,52.43,0.9,27.49,94.03,0.64,0,471.71
2016-03-17 09:10:00,304.95,0.9,27.12,93.36,0.56,0,469.18
2016-03-17 10:10:00,570.06,0.9,26.53,94.79,0.42,0,468.69
2016-03-17 11:10:00,798.34,0.9,27.32,94.34,0.62,0,465.11
2016-03-17 12:10:00,969.25,0.9,27.89,93.14,0.79,0,470.15
2016-03-17 13:10:00,1068.93,0.8,28.78,88.94,1.1,0,474.33
2016-03-17 14:10:00,1089.57,0.31,29.6,88.08,1.43,0,444.52
2016-03-17 15:10:00,1029.57,0.28,31.39,81.33,1.71,0,450.12
2016-03-17 16:10:00,893.61,0.04,32.69,70.74,1.87,0,430.99
2016-03-17 17:10:00,692.5,0.37,33.83,64.23,1.76,0,472.96
2016-03-17 18:10:00,443.3,0.19,34.49,60.58,1.56,0,457.39
2016-03-17 19:10:00,179.71,0.25,35.65,55.94,1.35,0,473.14
2016-03-17 20:10:00,0,0.9,35.34,56.19,1.15,0,510.79
2016-03-17 21:10:00,0,0.9,30.7,71.31,1.27,0,491.86
2016-03-17 22:10:00,0,0.9,29.44,75.34,1.3,0,471.9
2016-03-17 23:10:00,0,0.9,28.32,80.03,1.21,0,477.28
2016-03-18 00:10:00,0,0.9,28.48,80.06,1.33,0,480.14
2016-03-18 01:10:00,0,0.9,28.46,79.08,1.36,0,472.1
2016-03-18 02:10:00,0,0.9,28.08,78.31,1.16,0,470.05
2016-03-18 03:10:00,0,0.9,27.65,80.93,1.14,0,469.37
2016-03-18 04:10:00,0,0.9,27.73,82.84,1.18,0,465.69
2016-03-18 05:10:00,0,0.9,27.32,85.09,1.2,0,464.15
2016-03-18 06:10:00,0,0.9,27.58,87.41,1.37,0,461.56
2016-03-18 07:10:00,1.8,0.9,27.42,89.08,1.53,0,460.69
2016-03-18 08:10:00,52.26,0.9,28.6,90.13,1.63,0,462.61
2016-03-18 09:10:00,304.5,0.9,28.6,90.68,1.7,0,464.05
2016-03-18 10:10:00,569.3,0.9,28.34,91.33,1.83,0,465.79
2016-03-18 11:10:00,797.22,0.9,28.24,92.33,1.84,0,470.83
2016-03-18 12:10:00,967.71,0.9,27.88,93.14,1.78,0,471.22
2016-03-18 13:10:00,1066.96,0.56,29.53,90.94,1.81,0,458.33
2016-03-18 14:10:00,1087.18,0.47,30.75,83.59,1.88,0,461.54
2016-03-18 15:10:00,1026.82,0.47,31.46,78.74,2,0,471.88
2016-03-18 16:10:00,890.57,0.04,32.27,73.66,2.05,0,430.07
2016-03-18 17:10:00,689.28,0.27,32.68,63.33,1.83,0,465.32
2016-03-18 18:10:00,440.05,0.9,33.42,64.39,1.58,0,500.22
2016-03-18 19:10:00,177.12,0.76,28.97,78.06,1.52,0,456.67
2016-03-18 20:10:00,0,0.9,26.79,84.28,1.6,0,469.76
2016-03-18 21:10:00,0,0.9,27.1,86.13,1.67,0,465.79
2016-03-18 22:10:00,0,0.9,27.28,86.18,1.57,0,467.05
2016-03-18 23:10:00,0,0.9,27.2,88.68,1.58,0,467.14
2016-03-19 00:10:00,0,0.9,26.77,88.76,1.55,0,461.75
2016-03-19 01:10:00,0,0.9,26.41,91.59,1.49,0,458.88
2016-03-19 02:10:00,0,0.9,26.18,91.89,1.19,0,458.3
2016-03-19 03:10:00,0,0.9,26.26,92.48,0.89,0,458.88
2016-03-19 04:10:00,0,0.9,26.12,93.16,0.95,0,458.4
2016-03-19 05:10:00,0,0.9,26.19,91.91,0.84,0,458.78
2016-03-19 06:10:00,0,0.9,26.28,91.59,0.76,0,455.26
2016-03-19 07:10:00,1.79,0.9,25.91,92.06,0.59,0,454.88
2016-03-19 08:10:00,52.11,0.9,25.55,93.43,0.42,0,457.92
2016-03-19 09:10:00,304.04,0.9,25.2,94.23,0.29,0,470.83
2016-03-19 10:10:00,568.53,0.9,25.31,94.61,0.19,0,473.95
2016-03-19 11:10:00,796.06,0.9,25.16,94.79,0.13,0,452.13
2016-03-19 12:10:00,966.12,0.9,25.85,94.91,0.1,0,476.11
2016-03-19 13:10:00,1064.93,0.62,27.77,88.38,0.17,0,449.76
2016-03-19 14:10:00,1084.73,0.34,29.27,82.91,0.31,0,428.75
2016-03-19 15:10:00,1024.01,0.16,31.05,75.04,0.36,0,428.34
2016-03-19 16:10:00,887.48,0.46,33.01,69.39,0.35,0,466.24
2016-03-19 17:10:00,686.02,0.46,33.21,63.24,0.41,0,477.64
2016-03-19 18:10:00,436.78,0.04,34.16,61.18,0.43,0,433.36
2016-03-19 19:10:00,174.51,0.25,35.29,55.99,0.4,0,470.29
2016-03-19 20:10:00,0,0.7,35.96,53.48,0.37,0,536.35
2016-03-19 21:10:00,0,0.9,36.81,47.59,0.28,0,533.53
2016-03-19 22:10:00,0,0.9,32.32,65.48,0.61,0,523.24
2016-03-19 23:10:00,0,0.9,31.56,68.09,0.7,0,504.17
2016-03-20 00:10:00,0,0.9,27.5,86.36,0.68,0,497.09
2016-03-20 01:10:00,0,0.9,26.92,87.04,0.79,0,443.06
2016-03-20 02:10:00,0,0.9,26.53,84.99,0.79,0,440.46
2016-03-20 03:10:00,0,0.9,25.8,85.33,0.95,0,443.89
2016-03-20 04:10:00,0,0.9,25.81,86.03,1.04,0,447.62
2016-03-20 05:10:00,0,0.9,25.71,87.68,1.05,0,446.78
2016-03-20 06:10:00,0,0.9,25.68,90.13,1.2,0,446.97
2016-03-20 07:10:00,1.77,0.9,25.31,90.23,1.18,0,456.59
2016-03-20 08:10:00,51.96,0.9,25.49,89.88,1.13,0,459.45
2016-03-20 09:10:00,303.59,0.9,25.78,89.41,0.9,0,448.93
2016-03-20 10:10:00,567.74,0.9,26.07,91.26,0.85,0,459.16
2016-03-20 11:10:00,794.87,0.9,25.89,91.04,0.85,0,472.1
2016-03-20 12:10:00,964.49,0.9,25.87,92.69,0.87,0,483.6
2016-03-20 13:10:00,1062.85,0.62,27.83,87.74,0.87,0,452.3
2016-03-20 14:10:00,1082.23,0.33,29.69,82.04,0.75,0,438.42
2016-03-20 15:10:00,1021.13,0.24,30.93,77.04,0.67,0,434.31
2016-03-20 16:10:00,884.33,0.04,32.95,67.76,0.62,0,417.95
2016-03-20 17:10:00,682.71,0.04,33.61,64.31,0.71,0,433.11
2016-03-20 18:10:00,433.46,0.04,34.48,59.76,0.68,0,439.13
2016-03-20 19:10:00,171.87,0.25,35.46,52.49,0.65,0,472.5
2016-03-20 20:10:00,0,0.71,35.73,50.38,0.57,0,539.97
2016-03-20 21:10:00,0,0.9,35.6,51.48,0.63,0,536.14
2016-03-20 22:10:00,0,0.9,33.33,67.03,1.05,0,522.21
2016-03-20 23:10:00,0,0.9,30.58,75.79,1.42,0,499
2016-03-21 00:10:00,0,0.9,29.69,75.76,1.67,0,488.87
2016-03-21 01:10:00,0,0.9,29.02,82.11,1.91,0,482.11
2016-03-21 02:10:00,0,0.9,28.96,80.33,1.93,0,479.64
2016-03-21 03:10:00,0,0.9,29.1,80.93,1.91,0,477.97
2016-03-21 04:10:00,0,0.9,28.49,84.18,1.68,0,477.68
2016-03-21 05:10:00,0,0.9,27.78,86.99,1.58,0,475.52
2016-03-21 06:10:00,0,0.9,27.99,86.98,1.33,0,471.61
2016-03-21 07:10:00,1.76,0.9,27.52,87.79,1,0,474.15
2016-03-21 08:10:00,51.82,0.9,27.72,85.76,0.84,0,475.42
2016-03-21 09:10:00,303.13,0.9,27.22,87.61,0.63,0,477.28
2016-03-21 10:10:00,566.93,0.9,26.61,92.11,0.44,0,467.05
2016-03-21 11:10:00,793.64,0.9,26.39,92.53,0.29,0,465.89
2016-03-21 12:10:00,962.81,0.9,28.33,91.33,0.19,0,473.07
2016-03-21 13:10:00,1060.71,0.74,29.61,83.18,0.17,0,477.27
2016-03-21 14:10:00,1079.66,0.32,30.36,79.89,0.25,0,440.7
2016-03-21 15:10:00,1018.2,0.14,31.56,75.76,0.37,0,427.51
2016-03-21 16:10:00,881.12,0.04,33.31,67.56,0.49,0,424.01
2016-03-21 17:10:00,679.35,0.04,34.42,63.68,0.48,0,430.74
2016-03-21 18:10:00,430.11,0.12,34.99,56.28,0.43,0,446.01
2016-03-21 19:10:00,169.23,0.67,36.03,53.13,0.46,0,517.53
2016-03-21 20:10:00,0,0.9,35.8,51.39,0.55,0,515.92
2016-03-21 21:10:00,0,0.9,34.59,57.56,0.67,0,496.18
2016-03-21 22:10:00,0,0.9,28.42,78.78,1.39,0,493.87
2016-03-21 23:10:00,0,0.9,27.19,85.01,1.56,0.086,488.87
2016-03-22 00:10:00,0,0.9,27.08,91.06,1.42,0,488.47
2016-03-22 01:10:00,0,0.9,27.37,90.08,1.14,0,479.84
2016-03-22 02:10:00,0,0.9,27.25,91.24,1.15,0,476.01
2016-03-22 03:10:00,0,0.9,27.35,91.08,1.08,0,484.19
2016-03-22 04:10:00,0,0.9,27.47,88.14,1.08,0,484.99
2016-03-22 05:10:00,0,0.9,26.67,89.24,0.93,0,470.15
2016-03-22 06:10:00,0,0.9,26.56,90.64,0.7,0,462.13
2016-03-22 07:10:00,1.74,0.9,26.35,92.48,0.5,0,462.51
2016-03-22 08:10:00,51.68,0.9,26.15,93.11,0.36,0,462.71
2016-03-22 09:10:00,302.67,0.9,26.57,93.38,0.38,0,486.38
2016-03-22 10:10:00,566.11,0.9,26.67,92.63,0.46,0,478.76
2016-03-22 11:10:00,792.39,0.9,26.17,92.03,0.39,0,471.8
2016-03-22 12:10:00,961.09,0.9,27.68,88.96,0.39,0,472.88
2016-03-22 13:10:00,1058.52,0.58,29.52,86.64,0.33,0,459.99
2016-03-22 14:10:00,1077.04,0.29,30.22,81.43,0.35,0,435.69
2016-03-22 15:10:00,1015.22,0.13,31.4,75.56,0.35,0,423.4
2016-03-22 16:10:00,877.87,0.04,32.58,67.76,0.44,0,423.72
2016-03-22 17:10:00,675.95,0.04,33.37,63.31,0.53,0,430.4
2016-03-22 18:10:00,426.74,0.04,34.63,58.03,0.67,0,438.2
2016-03-22 19:10:00,166.56,0.26,35.2,55.04,0.75,0,467.24
2016-03-22 20:10:00,0,0.72,35.65,52.79,0.63,0,530.54
2016-03-22 21:10:00,0,0.9,35.93,54.36,0.54,0,561.37
2016-03-22 22:10:00,0,0.9,35.58,59.91,0.46,0,544.96
2016-03-22 23:10:00,0,0.9,31.9,70.21,0.46,0,520.55
2016-03-23 00:10:00,0,0.9,30.51,76.96,0.47,0,507.83
2016-03-23 01:10:00,0,0.9,30.08,81.04,0.49,0,504.07
2016-03-23 02:10:00,0,0.9,26.7,90.63,0.41,0,503.25
2016-03-23 03:10:00,0,0.9,28.34,91.19,0.56,0,489.56
2016-03-23 04:10:00,0,0.9,27.95,92.64,0.53,0,486.08
2016-03-23 05:10:00,0,0.9,28.06,93.36,0.65,0,481.52
2016-03-23 06:10:00,0,0.9,27.76,92.56,0.7,0,480.73
2016-03-23 07:10:00,1.73,0.9,27.31,92.56,0.58,0,482.81
2016-03-23 08:10:00,51.55,0.9,27.01,93.28,0.42,0,480.73
2016-03-23 09:10:00,302.2,0.9,26.95,93.73,0.29,0,469.76
2016-03-23 10:10:00,565.26,0.9,26.47,94.11,0.19,0,467.05
2016-03-23 11:10:00,791.09,0.9,26.36,94.64,0.14,0,474.54
2016-03-23 12:10:00,959.32,0.9,27.29,94.66,0.1,0,481.52
2016-03-23 13:10:00,1056.28,0.78,28.13,92.59,0.21,0,474.79
2016-03-23 14:10:00,1074.37,0.36,30.05,85.26,0.23,0,443.77
2016-03-23 15:10:00,1012.18,0.29,31.55,77.86,0.19,0,446.35
2016-03-23 16:10:00,874.56,0.04,32.51,70.08,0.23,0,420.66
2016-03-23 17:10:00,672.51,0.04,33.96,62.51,0.26,0,430.83
2016-03-23 18:10:00,423.33,0.07,34.26,54.96,0.36,0,441.62
2016-03-23 19:10:00,163.89,0.26,34.15,55.46,0.53,0,470.82
2016-03-23 20:10:00,0,0.73,35.74,47.36,0.61,0,542.78
2016-03-23 21:10:00,0,0.9,36.78,43.13,0.55,0,556.06
2016-03-23 22:10:00,0,0.9,36.77,46.63,0.44,0,555.31
2016-03-23 23:10:00,0,0.9,31.82,71.03,0.32,0,534.58
2016-03-24 00:10:00,0,0.9,30.38,71.83,0.23,0,505.08
2016-03-24 01:10:00,0,0.9,30.25,79.68,0.28,0,497.99
2016-03-24 02:10:00,0,0.9,29.49,81.83,0.53,0,492.16
2016-03-24 03:10:00,0,0.9,28.48,84.61,0.52,0,480.83
2016-03-24 04:10:00,0,0.9,27.62,88.56,0.42,0,484.39
2016-03-24 05:10:00,0,0.9,27.16,90.94,0.31,0,470.54
2016-03-24 06:10:00,0,0.9,26.6,92.24,0.22,0,474.25
2016-03-24 07:10:00,1.72,0.9,26.56,93.21,0.18,0,465.89
2016-03-24 08:10:00,51.42,0.9,26,94.19,0.17,0,472.88
2016-03-24 09:10:00,301.72,0.9,25.74,94.41,0.19,0,471.9
2016-03-24 10:10:00,564.39,0.9,25.32,94.26,0.23,0,461.46
2016-03-24 11:10:00,789.77,0.9,25.47,94.43,0.23,0,469.86
2016-03-24 12:10:00,957.51,0.9,26.7,94.39,0.19,0,478.27
2016-03-24 13:10:00,1053.99,0.57,28.31,88.83,0.18,0,445.47
2016-03-24 14:10:00,1071.64,0.29,29.9,81.19,0.29,0,425.78
2016-03-24 15:10:00,1009.08,0.13,31.04,71.61,0.46,0,424.19
2016-03-24 16:10:00,871.21,0.04,32.28,62.41,0.66,0,419.25
2016-03-24 17:10:00,669.04,0.04,32.89,59.09,0.66,0,429.22
2016-03-24 18:10:00,419.91,0.04,33.7,55.98,0.67,0,431.76
2016-03-24 19:10:00,161.21,0.27,34.5,49.03,0.58,0,461.62
2016-03-24 20:10:00,0,0.74,34.1,49.74,0.5,0,519.87
2016-03-24 21:10:00,0,0.9,34.94,45.09,0.45,0,541.8
2016-03-24 22:10:00,0,0.9,35.19,45.48,0.39,0,547.59
2016-03-24 23:10:00,0,0.9,31.54,62.34,0.29,0,535.72
2016-03-25 00:10:00,0,0.9,29.32,70.06,0.26,0,502.85
2016-03-25 01:10:00,0,0.9,28.06,80.21,0.23,0,491.56
2016-03-25 02:10:00,0,0.9,28.92,80.23,0.21,0,482.01
2016-03-25 03:10:00,0,0.9,28.32,82.14,0.19,0,477.97
2016-03-25 04:10:00,0,0.9,27.91,85.91,0.26,0,473.56
2016-03-25 05:10:00,0,0.9,27.81,85.43,0.33,0,481.32
2016-03-25 06:10:00,0,0.9,27.09,89.13,0.32,0,479.15
2016-03-25 07:10:00,1.71,0.9,26.93,89.36,0.34,0,484.39
2016-03-25 08:10:00,51.29,0.9,26.5,89.74,0.28,0,479.35
2016-03-25 09:10:00,301.24,0.9,26.54,89.23,0.36,0,467.92
2016-03-25 10:10:00,563.5,0.9,26.31,90.81,0.54,0,461.46
2016-03-25 11:10:00,788.41,0.9,25.94,90.58,0.53,0,467.92
2016-03-25 12:10:00,955.66,0.9,26.88,89.99,0.55,0,464.73
2016-03-25 13:10:00,1051.65,0.7,27.68,86.39,0.49,0,460.04
2016-03-25 14:10:00,1068.85,0.47,29.35,76.78,0.55,0,449.33
2016-03-25 15:10:00,1005.94,0.24,30.21,74.63,0.6,0,430.94
2016-03-25 16:10:00,867.81,0.04,31.26,69.26,0.65,0,417.16
2016-03-25 17:10:00,665.53,0.28,32.33,65.96,0.66,0,449.15
2016-03-25 18:10:00,416.46,0.04,33.13,61.39,0.6,0,420.58
2016-03-25 19:10:00,158.53,0.27,33.57,56.84,0.54,0,450.24
2016-03-25 20:10:00,0,0.74,33.43,56.39,0.66,0,513.42
2016-03-25 21:10:00,0,0.9,34.85,51.98,0.68,0,536.04
2016-03-25 22:10:00,0,0.9,35.17,56.51,0.55,0,544.22
2016-03-25 23:10:00,0,0.9,32.12,65.68,0.4,0,531.03
2016-03-26 00:10:00,0,0.9,30.43,72.21,0.28,0,509.06
2016-03-26 01:10:00,0,0.9,29.8,76.59,0.21,0,497.99
2016-03-26 02:10:00,0,0.9,29.46,79.01,0.17,0,492.87
2016-03-26 03:10:00,0,0.9,28.72,83.04,0.14,0,486.38
2016-03-26 04:10:00,0,0.9,28.14,87.01,0.1,0,485.38
2016-03-26 05:10:00,0,0.9,27.73,89.44,0.07,0,485.58
2016-03-26 06:10:00,0,0.9,27.53,91.16,0.05,0,481.82
2016-03-26 07:10:00,1.69,0.9,27.35,91.59,0.05,0,487.17
2016-03-26 08:10:00,51.16,0.9,27.24,91.96,0.04,0,483.4
2016-03-26 09:10:00,300.74,0.9,27.1,92.74,0.03,0,475.13
2016-03-26 10:10:00,562.58,0.9,26.83,93.41,0.02,0,472.39
2016-03-26 11:10:00,787.01,0.9,26.34,93.58,0.02,0,476.69
2016-03-26 12:10:00,953.76,0.9,27.8,93.54,0.02,0,471.12
2016-03-26 13:10:00,1049.26,0.75,29.41,86.51,0.09,0,474.46
2016-03-26 14:10:00,1066.02,0.31,30.3,75.68,0.2,0,438.75
2016-03-26 15:10:00,1002.74,0.14,31.39,69.18,0.28,0,427.42
2016-03-26 16:10:00,864.37,0.04,32.05,67.71,0.38,0,426.05
2016-03-26 17:10:00,661.98,0.04,33.8,59.28,0.36,0,434.8
2016-03-26 18:10:00,412.99,0.04,33.95,56.29,0.41,0,438.62
2016-03-26 19:10:00,155.84,0.28,34.58,55.46,0.52,0,473.1
2016-03-26 20:10:00,0,0.75,35.8,49.13,0.59,0,545.65
2016-03-26 21:10:00,0,0.9,35.16,50.41,0.68,0,557.22
2016-03-26 22:10:00,0,0.9,31.31,68.84,0.87,0,516.12
2016-03-26 23:10:00,0,0.9,28.41,78.44,0.83,0,501.53
2016-03-27 00:10:00,0,0.9,27.65,79.73,1.03,0,483.5
2016-03-27 01:10:00,0,0.9,27.4,80.59,1.1,0,483.6
2016-03-27 02:10:00,0,0.9,25.99,86.68,1.3,0,467.82
2016-03-27 03:10:00,0,0.9,26.48,87.53,1.28,0,461.75
2016-03-27 04:10:00,0,0.9,26.51,88.61,1.24,0,465.69
2016-03-27 05:10:00,0,0.9,25.92,91.16,1.07,0,458.97
2016-03-27 06:10:00,0,0.9,25.91,90.26,0.85,0,459.64
2016-03-27 07:10:00,1.68,0.9,25.23,92.38,0.63,0,458.02
2016-03-27 08:10:00,51.04,0.9,25.43,92.86,0.49,0,460.79
2016-03-27 09:10:00,300.23,0.9,25.09,93.49,0.39,0,474.15
2016-03-27 10:10:00,561.64,0.9,24.67,94.06,0.39,0,476.2
2016-03-27 11:10:00,785.58,0.9,24.8,94.14,0.33,0,469.47
2016-03-27 12:10:00,951.81,0.9,26.3,92.79,0.46,0,476.2
2016-03-27 13:10:00,1046.82,0.59,28.13,86.06,0.52,0,453.01
2016-03-27 14:10:00,1063.13,0.32,30.46,75.89,0.49,0,430.48
2016-03-27 15:10:00,999.5,0.15,31.72,69.53,0.41,0,421.74
2016-03-27 16:10:00,860.9,0.05,33.02,60.18,0.36,0,420.29
2016-03-27 17:10:00,658.41,0.04,33.83,57.71,0.41,0,424.18
2016-03-27 18:10:00,409.5,0.04,34.72,56.14,0.45,0,430.24
2016-03-27 19:10:00,153.15,0.28,34.72,54.84,0.53,0,464.89
2016-03-27 20:10:00,0,0.76,35.89,49.73,0.45,0,542.08
2016-03-27 21:10:00,0,0.9,36.03,48.31,0.41,0,557.65
2016-03-27 22:10:00,0,0.9,36.24,50.24,0.33,0,553.09
2016-03-27 23:10:00,0,0.9,28.85,71.38,0.28,0,525.73
2016-03-28 00:10:00,0,0.9,28.29,74.76,0.76,0,475.71
2016-03-28 01:10:00,0,0.9,27.68,77.04,1.1,0,465.31
2016-03-28 02:10:00,0,0.9,27.21,78.04,1.01,0,460.31
2016-03-28 03:10:00,0,0.9,27.49,78.84,1.08,0,458.21
2016-03-28 04:10:00,0,0.9,26.75,78.36,1.51,0,483.2
2016-03-28 05:10:00,0,0.9,26.36,78.29,1.36,0,451.85
2016-03-28 06:10:00,0,0.9,25.48,83.36,1.05,0,453.36
2016-03-28 07:10:00,1.67,0.9,25.53,86.23,0.74,0,472.97
2016-03-28 08:10:00,50.91,0.9,25.36,88.11,0.52,0,478.56
2016-03-28 09:10:00,299.72,0.9,24.41,90.98,0.4,0,448.37
2016-03-28 10:10:00,560.67,0.9,25.26,90.53,0.3,0,447.72
2016-03-28 11:10:00,784.11,0.9,24.25,91.36,0.22,0,474.25
2016-03-28 12:10:00,949.82,0.9,25.77,90.21,0.16,0,484.39
2016-03-28 13:10:00,1044.32,0.58,28.53,78.46,0.14,0,455.49
2016-03-28 14:10:00,1060.2,0.32,29.51,74.56,0.17,0,433.81
2016-03-28 15:10:00,996.22,0.15,31.1,67.16,0.25,0,421.94
2016-03-28 16:10:00,857.38,0.04,32.91,58.26,0.33,0,419.78
2016-03-28 17:10:00,654.81,0.04,32.99,58.29,0.42,0,426.78
2016-03-28 18:10:00,406.01,0.04,33.79,52.61,0.49,0,432.77
2016-03-28 19:10:00,150.46,0.28,34.1,50.98,0.64,0,472.67
2016-03-28 20:10:00,0,0.76,35.39,47.06,0.66,0,531.75
2016-03-28 21:10:00,0,0.9,35.9,46.89,0.57,0,559.35
2016-03-28 22:10:00,0,0.9,36.78,49.49,0.43,0,573.12
2016-03-28 23:10:00,0,0.9,27.4,82.58,0.38,0,510.28
2016-03-29 00:10:00,0,0.9,27.75,88.11,0.48,0,497.39
2016-03-29 01:10:00,0,0.9,28.38,86.23,0.59,0,486.08
2016-03-29 02:10:00,0,0.9,27.91,86.33,0.67,0,487.07
2016-03-29 03:10:00,0,0.9,27.68,85.89,0.81,0,474.15
2016-03-29 04:10:00,0,0.9,27.86,87.49,0.93,0,472.68
2016-03-29 05:10:00,0,0.9,26.66,90.34,0.79,0,475.62
2016-03-29 06:10:00,0,0.9,26.56,91.58,0.6,0,478.96
2016-03-29 07:10:00,1.66,0.9,25.98,93.03,0.53,0,470.34
2016-03-29 08:10:00,50.78,0.9,25.88,93.63,0.47,0,474.93
2016-03-29 09:10:00,299.18,0.9,25.26,93.51,0.41,0,479.45
2016-03-29 10:10:00,559.68,0.9,24.64,93.71,0.44,0,483.99
2016-03-29 11:10:00,782.6,0.9,25.02,93.89,0.41,0,481.52
2016-03-29 12:10:00,947.79,0.9,26.21,93.81,0.41,0,475.52
2016-03-29 13:10:00,1041.79,0.58,29.38,85.58,0.36,0,457.28
2016-03-29 14:10:00,1057.22,0.31,30.5,77.86,0.39,0,438.67
2016-03-29 15:10:00,992.89,0.1,31.69,68.76,0.34,0,420.96
2016-03-29 16:10:00,853.83,0.06,32.23,66.09,0.27,0,422.37
2016-03-29 17:10:00,651.18,0.04,33.22,59.06,0.36,0,427.81
2016-03-29 18:10:00,402.5,0.04,33.81,58.33,0.36,0,431.76
2016-03-29 19:10:00,147.78,0.28,35.04,54.56,0.32,0,468.82
2016-03-29 20:10:00,0,0.77,27.31,78.09,0.39,0.374,537.85
2016-03-29 21:10:00,0,0.9,28.36,85.98,0.33,0,468.79
2016-03-29 22:10:00,0,0.9,28.85,83.21,0.25,0,477.58
2016-03-29 23:10:00,0,0.9,28.82,79.44,0.47,0,475.42
2016-03-30 00:10:00,0,0.9,27.74,83.54,0.77,0,468.21
2016-03-30 01:10:00,0,0.9,27.8,82.74,0.93,0,465.89
2016-03-30 02:10:00,0,0.9,27.34,85.24,0.88,0,465.11
2016-03-30 03:10:00,0,0.9,27.34,88.04,0.74,0,474.64
2016-03-30 04:10:00,0,0.9,27.21,88.91,0.55,0,468.21
2016-03-30 05:10:00,0,0.9,26.29,90.73,0.45,0,471.61
2016-03-30 06:10:00,0,0.9,25.9,92.36,0.33,0,466.76
2016-03-30 07:10:00,1.65,0.9,26.24,92.93,0.23,0,464.92
2016-03-30 08:10:00,50.65,0.9,25.89,93.26,0.15,0,464.54
2016-03-30 09:10:00,298.63,0.9,26,93.63,0.12,0,463.57
2016-03-30 10:10:00,558.66,0.9,26.27,93.69,0.12,0,464.54
