time,flow,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
2013-06-06 00:00:00,0.22,0.01,27.21,0,0,0,238.57,100,7.2,0.001,0.02,0.36,0.14,0.3,0.03,93.45,23.36,11.68,2.92,0.13,0.03,2.52,0.38,0.02,1.26,0.19,0.01,26.74,4.04,0.25,0
2013-06-07 00:00:00,0.2,0.01,27.15,0,0,0,239.64,100,7.19,0.001,0.02,0.36,0.14,0.29,0.03,94.11,23.53,11.76,2.94,0.14,0.04,2.51,0.38,0.02,1.25,0.19,0.01,26.66,4.02,0.25,0
2013-06-08 00:00:00,0.19,0.01,27.09,0,0,0,240.71,100,7.19,0.001,0.02,0.36,0.14,0.27,0.03,94.76,23.69,11.84,2.96,0.15,0.04,2.5,0.38,0.02,1.25,0.19,0.01,26.59,4.01,0.25,0
2013-06-09 00:00:00,0.18,0.01,27.03,0,0,0,241.79,100,7.19,0.001,0.02,0.36,0.14,0.25,0.02,95.41,23.85,11.93,2.98,0.15,0.04,2.5,0.38,0.02,1.25,0.19,0.01,26.52,4,0.25,0
2013-06-10 00:00:00,0.2,0.01,26.97,0,0,0,242.86,100,7.18,0.001,0.02,0.36,0.14,0.23,0.02,96.07,24.02,12.01,3,0.16,0.04,2.49,0.38,0.02,1.24,0.19,0.01,26.44,3.99,0.25,0
2013-06-11 00:00:00,0.19,0.01,26.91,0,0,0,243.93,100,7.18,0.001,0.02,0.36,0.14,0.21,0.02,96.72,24.18,12.09,3.02,0.16,0.04,2.48,0.37,0.02,1.24,0.19,0.01,26.37,3.98,0.25,0
2013-06-12 00:00:00,0.2,0.01,26.84,0,0,0,245,100,7.18,0.001,0.02,0.36,0.14,0.19,0.02,97.37,24.34,12.17,3.04,0.17,0.04,2.48,0.37,0.02,1.24,0.19,0.01,26.3,3.97,0.25,0
2013-06-13 00:00:00,0.16,0.01,26.78,0,0,0,246.07,100,7.17,0.001,0.02,0.36,0.14,0.18,0.02,98.02,24.51,12.25,3.06,0.17,0.04,2.47,0.37,0.02,1.23,0.19,0.01,26.22,3.96,0.25,0
2013-06-14 00:00:00,0.16,0.01,26.72,0,0,0,247.14,100,7.17,0.001,0.02,0.36,0.14,0.16,0.02,98.68,24.67,12.33,3.08,0.18,0.04,2.46,0.37,0.02,1.23,0.19,0.01,26.15,3.95,0.25,0
2013-06-15 00:00:00,0.12,0.01,26.66,0,0,0,248.21,100,7.16,0.001,0.02,0.36,0.14,0.14,0.01,99.33,24.83,12.42,3.1,0.18,0.05,2.45,0.37,0.02,1.23,0.19,0.01,26.08,3.94,0.25,0
2013-06-16 00:00:00,0.11,0.01,26.6,0,0,0,249.29,100,7.16,0.001,0.02,0.36,0.14,0.12,0.01,99.98,25,12.5,3.12,0.19,0.05,2.45,0.37,0.02,1.22,0.18,0.01,26,3.93,0.25,0
2013-06-17 00:00:00,0.12,0.01,26.54,0,0,0,250.36,100,7.16,0.001,0.02,0.36,0.14,0.1,0.01,100.64,25.16,12.58,3.14,0.2,0.05,2.44,0.37,0.02,1.22,0.18,0.01,25.93,3.91,0.24,0
2013-06-18 00:00:00,0.14,0.01,26.48,0,0,0,251.43,100,7.15,0.001,0.02,0.36,0.14,0.08,0.01,101.29,25.32,12.66,3.17,0.2,0.05,2.43,0.37,0.02,1.22,0.18,0.01,25.86,3.9,0.24,0
2013-06-19 00:00:00,0.16,0.01,26.42,0,0,0,252.5,100,7.15,0.001,0.02,0.36,0.14,0.06,0.01,101.94,25.49,12.74,3.19,0.21,0.05,2.43,0.37,0.02,1.21,0.18,0.01,25.78,3.89,0.24,0
2013-06-20 00:00:00,0.16,0.01,26.27,0,0,0,255.54,100,7.15,0.001,0.02,0.37,0.14,0.07,0.01,101.22,25.31,12.65,3.16,0.21,0.05,2.4,0.36,0.02,1.2,0.18,0.01,25.51,3.85,0.24,0
2013-06-21 00:00:00,0.1,0.01,26.12,0,0,0,258.57,100,7.15,0.001,0.02,0.38,0.14,0.07,0.01,100.51,25.13,12.56,3.14,0.22,0.06,2.37,0.36,0.02,1.19,0.18,0.01,25.23,3.81,0.24,0
2013-06-22 00:00:00,0.13,0.01,25.98,0,0,0,261.61,100,7.15,0.001,0.02,0.39,0.14,0.07,0.01,99.79,24.95,12.47,3.12,0.23,0.06,2.35,0.35,0.02,1.17,0.18,0.01,24.95,3.77,0.24,0
2013-06-23 00:00:00,0.07,0.01,25.83,0,0,0,264.64,100,7.14,0.001,0.02,0.4,0.14,0.07,0.01,99.07,24.77,12.38,3.1,0.24,0.06,2.32,0.35,0.02,1.16,0.18,0.01,24.67,3.72,0.23,0
2013-06-24 00:00:00,0.09,0.01,25.68,0,0,0,267.68,100,7.14,0.001,0.02,0.41,0.14,0.08,0.01,98.35,24.59,12.29,3.07,0.24,0.06,2.3,0.35,0.02,1.15,0.17,0.01,24.39,3.68,0.23,0
2013-06-25 00:00:00,0.07,0.01,25.53,0,0,0,270.71,100,7.14,0.001,0.02,0.42,0.14,0.08,0.01,97.63,24.41,12.2,3.05,0.25,0.06,2.27,0.34,0.02,1.13,0.17,0.01,24.11,3.64,0.23,0
2013-06-26 00:00:00,0.12,0.01,25.39,0,0,0,273.75,100,7.14,0.001,0.02,0.43,0.14,0.08,0.01,96.91,24.23,12.11,3.03,0.26,0.06,2.24,0.34,0.02,1.12,0.17,0.01,23.84,3.6,0.22,0
2013-06-27 00:00:00,0.14,0.01,25.24,0,0,0,276.79,100,7.14,0.001,0.02,0.44,0.14,0.08,0.01,96.2,24.05,12.02,3.01,0.27,0.07,2.22,0.33,0.02,1.11,0.17,0.01,23.56,3.56,0.22,0
2013-06-28 00:00:00,0.11,0.01,25.09,0,0,0,279.82,100,7.14,0.001,0.02,0.45,0.14,0.09,0.01,95.48,23.87,11.93,2.98,0.27,0.07,2.19,0.33,0.02,1.1,0.17,0.01,23.28,3.51,0.22,0
2013-06-29 00:00:00,0.11,0.01,24.94,0,0,0,282.86,100,7.14,0.001,0.02,0.46,0.14,0.09,0.01,94.76,23.69,11.84,2.96,0.28,0.07,2.16,0.33,0.02,1.08,0.16,0.01,23,3.47,0.22,0
2013-06-30 00:00:00,0.04,0.01,24.79,0,0,0,285.89,100,7.13,0.001,0.02,0.47,0.14,0.09,0.01,94.04,23.51,11.76,2.94,0.29,0.07,2.14,0.32,0.02,1.07,0.16,0.01,22.72,3.43,0.21,0
2013-07-01 00:00:00,0.05,0.01,24.65,0,0,0,288.93,100,7.13,0.001,0.02,0.48,0.14,0.09,0.01,93.32,23.33,11.67,2.92,0.29,0.07,2.11,0.32,0.02,1.06,0.16,0.01,22.44,3.39,0.21,0
2013-07-02 00:00:00,0.06,0.01,24.5,0,0,0,291.96,100,7.13,0.001,0.02,0.49,0.14,0.09,0.01,92.6,23.15,11.58,2.89,0.3,0.08,2.09,0.31,0.02,1.04,0.16,0.01,22.17,3.35,0.21,0
2013-07-03 00:00:00,0.08,0.01,24.35,0,0,0,295,100,7.13,0.001,0.02,0.5,0.14,0.1,0.01,91.89,22.97,11.49,2.87,0.31,0.08,2.06,0.31,0.02,1.03,0.16,0.01,21.89,3.3,0.21,0
2013-07-04 00:00:00,0.08,0.01,24.36,0,0,0,292.95,100,7.13,0.001,0.02,0.49,0.14,0.11,0.01,90.97,22.74,11.37,2.84,0.3,0.08,2.02,0.31,0.02,1.01,0.15,0.01,21.49,3.24,0.2,0
2013-07-05 00:00:00,0.06,0.01,24.37,0,0,0,290.89,100,7.14,0.001,0.02,0.48,0.14,0.13,0.01,90.06,22.51,11.26,2.81,0.29,0.07,1.99,0.3,0.02,0.99,0.15,0.01,21.09,3.18,0.2,0
2013-07-06 00:00:00,0.08,0.01,24.38,0,0,0,288.84,100,7.14,0.001,0.02,0.47,0.14,0.15,0.01,89.14,22.29,11.14,2.79,0.28,0.07,1.95,0.29,0.02,0.97,0.15,0.01,20.7,3.12,0.2,0
2013-07-07 00:00:00,0.03,0.01,24.4,0,0,0,286.79,100,7.15,0.001,0.02,0.46,0.14,0.16,0.02,88.23,22.06,11.03,2.76,0.27,0.07,1.91,0.29,0.02,0.96,0.14,0.01,20.3,3.06,0.19,0
2013-07-08 00:00:00,0.04,0.01,24.41,0,0,0,284.73,100,7.15,0.001,0.02,0.45,0.14,0.18,0.02,87.31,21.83,10.91,2.73,0.26,0.07,1.87,0.28,0.02,0.94,0.14,0.01,19.9,3,0.19,0
2013-07-09 00:00:00,0.03,0.01,24.42,0,0,0,282.68,100,7.16,0.001,0.02,0.44,0.14,0.19,0.02,86.4,21.6,10.8,2.7,0.25,0.06,1.84,0.28,0.02,0.92,0.14,0.01,19.5,2.94,0.18,0
2013-07-10 00:00:00,0.02,0.01,24.43,0,0,0,280.63,100,7.17,0.001,0.02,0.43,0.14,0.21,0.02,85.49,21.37,10.69,2.67,0.25,0.06,1.8,0.27,0.02,0.9,0.14,0.01,19.11,2.88,0.18,0
2013-07-11 00:00:00,0.01,0.01,24.44,0,0,0,278.57,100,7.17,0.001,0.02,0.42,0.14,0.23,0.02,84.57,21.14,10.57,2.64,0.24,0.06,1.76,0.27,0.02,0.88,0.13,0.01,18.71,2.82,0.18,0
2013-07-12 00:00:00,0.03,0.01,24.45,0,0,0,276.52,100,7.18,0.001,0.02,0.41,0.14,0.24,0.02,83.66,20.91,10.46,2.61,0.23,0.06,1.72,0.26,0.02,0.86,0.13,0.01,18.31,2.76,0.17,0
2013-07-13 00:00:00,0.07,0.01,24.46,0,0,0,274.46,100,7.18,0.001,0.02,0.4,0.14,0.26,0.03,82.74,20.69,10.34,2.59,0.22,0.05,1.69,0.25,0.02,0.84,0.13,0.01,17.92,2.7,0.17,0
2013-07-14 00:00:00,0.01,0.01,24.48,0,0,0,272.41,100,7.19,0.001,0.02,0.39,0.14,0.27,0.03,81.83,20.46,10.23,2.56,0.21,0.05,1.65,0.25,0.02,0.82,0.12,0.01,17.52,2.64,0.17,0
2013-07-15 00:00:00,0,0.01,24.49,0,0,0,270.36,100,7.19,0.001,0.02,0.38,0.14,0.29,0.03,80.91,20.23,10.11,2.53,0.2,0.05,1.61,0.24,0.02,0.81,0.12,0.01,17.12,2.58,0.16,0
2013-07-16 00:00:00,0,0.01,24.5,0,0,0,268.3,100,7.2,0.001,0.02,0.37,0.14,0.31,0.03,80,20,10,2.5,0.19,0.05,1.57,0.24,0.01,0.79,0.12,0.01,16.72,2.52,0.16,0
2013-07-17 00:00:00,0.02,0.01,24.51,0,0,0,266.25,100,7.2,0.001,0.02,0.36,0.14,0.32,0.03,79.09,19.77,9.89,2.47,0.18,0.05,1.54,0.23,0.01,0.77,0.12,0.01,16.33,2.46,0.15,0
2013-07-18 00:00:00,0.02,0.01,24.47,0,0,0,266.18,100,7.21,0.001,0.02,0.36,0.14,0.31,0.03,80.39,20.1,10.05,2.51,0.18,0.04,1.51,0.23,0.01,0.76,0.11,0.01,16.08,2.43,0.15,0
2013-07-19 00:00:00,0.02,0.01,24.44,0,0,0,266.12,100,7.23,0.001,0.02,0.36,0.14,0.29,0.03,81.7,20.42,10.21,2.55,0.18,0.04,1.49,0.22,0.01,0.75,0.11,0.01,15.84,2.39,0.15,0
2013-07-20 00:00:00,0.04,0.01,24.4,0,0,0,266.05,100,7.24,0.001,0.02,0.36,0.14,0.28,0.03,83,20.75,10.38,2.59,0.18,0.04,1.47,0.22,0.01,0.73,0.11,0.01,15.59,2.35,0.15,0
2013-07-21 00:00:00,0.02,0.01,24.37,0,0,0,265.98,100,7.25,0.001,0.02,0.36,0.14,0.27,0.03,84.31,21.08,10.54,2.63,0.17,0.04,1.44,0.22,0.01,0.72,0.11,0.01,15.35,2.32,0.14,0
2013-07-22 00:00:00,0,0.01,24.33,0,0,0,265.92,100,7.26,0.001,0.02,0.36,0.14,0.25,0.03,85.62,21.4,10.7,2.68,0.17,0.04,1.42,0.21,0.01,0.71,0.11,0.01,15.1,2.28,0.14,0
2013-07-23 00:00:00,0,0.01,24.3,0,0,0,265.85,100,7.28,0.001,0.02,0.36,0.14,0.24,0.02,86.92,21.73,10.87,2.72,0.17,0.04,1.4,0.21,0.01,0.7,0.11,0.01,14.85,2.24,0.14,0
2013-07-24 00:00:00,0,0.01,24.26,0,0,0,265.78,100,7.29,0.001,0.02,0.36,0.14,0.23,0.02,88.23,22.06,11.03,2.76,0.17,0.04,1.38,0.21,0.01,0.69,0.1,0.01,14.61,2.21,0.14,0
2013-07-25 00:00:00,0,0.01,24.22,0,0,0,265.71,100,7.3,0.001,0.02,0.36,0.14,0.21,0.02,89.53,22.38,11.19,2.8,0.17,0.04,1.35,0.2,0.01,0.68,0.1,0.01,14.36,2.17,0.14,0
2013-07-26 00:00:00,0,0.01,24.19,0,0,0,265.65,100,7.32,0.001,0.02,0.36,0.14,0.2,0.02,90.84,22.71,11.36,2.84,0.16,0.04,1.33,0.2,0.01,0.66,0.1,0.01,14.12,2.13,0.13,0
2013-07-27 00:00:00,0,0.01,24.15,0,0,0,265.58,100,7.33,0.001,0.02,0.36,0.14,0.18,0.02,92.15,23.04,11.52,2.88,0.16,0.04,1.31,0.2,0.01,0.65,0.1,0.01,13.87,2.09,0.13,0
2013-07-28 00:00:00,0,0.01,24.12,0,0,0,265.51,100,7.34,0.001,0.02,0.36,0.14,0.17,0.02,93.45,23.36,11.68,2.92,0.16,0.04,1.28,0.19,0.01,0.64,0.1,0.01,13.63,2.06,0.13,0
2013-07-29 00:00:00,0,0.01,24.08,0,0,0,265.45,100,7.35,0.001,0.02,0.36,0.14,0.16,0.02,94.76,23.69,11.84,2.96,0.16,0.04,1.26,0.19,0.01,0.63,0.1,0.01,13.38,2.02,0.13,0
2013-07-30 00:00:00,0,0.01,24.05,0,0,0,265.38,100,7.37,0.001,0.02,0.36,0.14,0.14,0.01,96.07,24.02,12.01,3,0.16,0.04,1.24,0.19,0.01,0.62,0.09,0.01,13.14,1.98,0.12,0
2013-07-31 00:00:00,0,0.01,24.01,0,0,0,265.31,100,7.38,0.001,0.02,0.36,0.14,0.13,0.01,97.37,24.34,12.17,3.04,0.15,0.04,1.21,0.18,0.01,0.61,0.09,0.01,12.89,1.95,0.12,0
2013-08-01 00:00:00,0,0.01,24.04,0,0,0,265.45,100,7.37,0.001,0.02,0.36,0.14,0.13,0.01,97.04,24.26,12.13,3.03,0.16,0.04,1.21,0.18,0.01,0.61,0.09,0.01,12.9,1.95,0.12,0
2013-08-02 00:00:00,0,0.01,24.08,0,0,0,265.58,100,7.37,0.001,0.02,0.36,0.14,0.13,0.01,96.72,24.18,12.09,3.02,0.16,0.04,1.22,0.18,0.01,0.61,0.09,0.01,12.91,1.95,0.12,0
2013-08-03 00:00:00,0,0.01,24.11,0,0,0,265.71,100,7.36,0.001,0.02,0.36,0.14,0.13,0.01,96.39,24.1,12.05,3.01,0.17,0.04,1.22,0.18,0.01,0.61,0.09,0.01,12.92,1.95,0.12,0
2013-08-04 00:00:00,0,0.01,24.14,0,0,0,265.85,100,7.35,0.001,0.02,0.36,0.14,0.13,0.01,96.07,24.02,12.01,3,0.17,0.04,1.22,0.18,0.01,0.61,0.09,0.01,12.94,1.95,0.12,0
2013-08-05 00:00:00,0,0.01,24.17,0,0,0,265.98,100,7.35,0.001,0.02,0.36,0.14,0.13,0.01,95.74,23.93,11.97,2.99,0.17,0.04,1.22,0.18,0.01,0.61,0.09,0.01,12.95,1.95,0.12,0
2013-08-06 00:00:00,0,0.01,24.21,0,0,0,266.12,100,7.34,0.001,0.02,0.36,0.14,0.13,0.01,95.41,23.85,11.93,2.98,0.18,0.04,1.22,0.18,0.01,0.61,0.09,0.01,12.96,1.96,0.12,0
2013-08-07 00:00:00,0,0.01,24.24,0,0,0,266.25,100,7.34,0.001,0.02,0.36,0.14,0.13,0.01,95.09,23.77,11.89,2.97,0.18,0.05,1.22,0.18,0.01,0.61,0.09,0.01,12.97,1.96,0.12,0
2013-08-08 00:00:00,0,0.01,24.27,0,0,0,266.38,100,7.33,0.001,0.02,0.36,0.14,0.13,0.01,94.76,23.69,11.84,2.96,0.18,0.05,1.22,0.18,0.01,0.61,0.09,0.01,12.98,1.96,0.12,0
2013-08-09 00:00:00,0,0.01,24.31,0,0,0,266.52,100,7.32,0.001,0.02,0.36,0.14,0.13,0.01,94.43,23.61,11.8,2.95,0.19,0.05,1.22,0.18,0.01,0.61,0.09,0.01,12.99,1.96,0.12,0
2013-08-10 00:00:00,0,0.01,24.34,0,0,0,266.65,100,7.32,0.001,0.02,0.36,0.14,0.13,0.01,94.11,23.53,11.76,2.94,0.19,0.05,1.22,0.18,0.01,0.61,0.09,0.01,13,1.96,0.12,0
2013-08-11 00:00:00,0,0.01,24.37,0,0,0,266.79,100,7.31,0.001,0.02,0.36,0.14,0.13,0.01,93.78,23.44,11.72,2.93,0.2,0.05,1.22,0.18,0.01,0.61,0.09,0.01,13.01,1.96,0.12,0
2013-08-12 00:00:00,0,0.01,24.4,0,0,0,266.92,100,7.3,0.001,0.02,0.36,0.14,0.13,0.01,93.45,23.36,11.68,2.92,0.2,0.05,1.23,0.19,0.01,0.61,0.09,0.01,13.02,1.97,0.12,0
2013-08-13 00:00:00,0,0.01,24.44,0,0,0,267.05,100,7.3,0.001,0.02,0.36,0.14,0.13,0.01,93.13,23.28,11.64,2.91,0.2,0.05,1.23,0.19,0.01,0.61,0.09,0.01,13.03,1.97,0.12,0
2013-08-14 00:00:00,0,0.01,24.47,0,0,0,267.19,100,7.29,0.001,0.02,0.36,0.14,0.13,0.01,92.8,23.2,11.6,2.9,0.21,0.05,1.21,0.18,0.01,0.61,0.09,0.01,12.87,1.94,0.12,0
2013-08-15 00:00:00,0,0.01,24.5,0,0,0,266.46,100,7.3,0.001,0.02,0.36,0.14,0.13,0.01,92.8,23.2,11.6,2.9,0.25,0.06,1.2,0.18,0.01,0.6,0.09,0.01,12.71,1.92,0.12,0
2013-08-16 00:00:00,0,0.01,24.52,0,0,0,265.73,100,7.3,0.001,0.02,0.36,0.14,0.14,0.01,92.8,23.2,11.6,2.9,0.29,0.07,1.18,0.18,0.01,0.59,0.09,0.01,12.55,1.89,0.12,0
2013-08-17 00:00:00,0,0.01,24.55,0,0,0,265,100,7.31,0.001,0.02,0.36,0.14,0.15,0.01,92.8,23.2,11.6,2.9,0.34,0.08,1.17,0.18,0.01,0.58,0.09,0.01,12.39,1.87,0.12,0
2013-08-18 00:00:00,0,0.01,24.57,0,0,0,264.27,100,7.32,0.001,0.02,0.36,0.14,0.15,0.02,92.8,23.2,11.6,2.9,0.38,0.09,1.15,0.17,0.01,0.58,0.09,0.01,12.23,1.85,0.12,0
2013-08-19 00:00:00,0,0.01,24.6,0,0,0,263.54,100,7.33,0.001,0.02,0.36,0.14,0.16,0.02,92.8,23.2,11.6,2.9,0.42,0.11,1.14,0.17,0.01,0.57,0.09,0.01,12.07,1.82,0.11,0
2013-08-20 00:00:00,0,0.01,24.63,0,0,0,262.81,100,7.34,0.001,0.02,0.36,0.14,0.16,0.02,92.8,23.2,11.6,2.9,0.46,0.12,1.12,0.17,0.01,0.56,0.08,0.01,11.91,1.8,0.11,0
2013-08-21 00:00:00,0,0.01,24.65,0,0,0,262.08,100,7.34,0.001,0.02,0.36,0.14,0.17,0.02,92.8,23.2,11.6,2.9,0.51,0.13,1.11,0.17,0.01,0.55,0.08,0.01,11.75,1.77,0.11,0
2013-08-22 00:00:00,0,0.01,24.68,0,0,0,261.35,100,7.35,0.001,0.02,0.36,0.14,0.17,0.02,92.8,23.2,11.6,2.9,0.55,0.14,1.09,0.16,0.01,0.55,0.08,0.01,11.59,1.75,0.11,0
2013-08-23 00:00:00,0,0.01,24.7,0,0,0,260.63,100,7.36,0.001,0.02,0.36,0.14,0.18,0.02,92.8,23.2,11.6,2.9,0.59,0.15,1.08,0.16,0.01,0.54,0.08,0.01,11.43,1.72,0.11,0
2013-08-24 00:00:00,0,0.01,24.73,0,0,0,259.9,100,7.37,0.001,0.02,0.36,0.14,0.18,0.02,92.8,23.2,11.6,2.9,0.64,0.16,1.06,0.16,0.01,0.53,0.08,0.01,11.27,1.7,0.11,0
2013-08-25 00:00:00,0,0.01,24.75,0,0,0,259.17,100,7.37,0.001,0.02,0.36,0.14,0.19,0.02,92.8,23.2,11.6,2.9,0.68,0.17,1.05,0.16,0.01,0.52,0.08,0,11.1,1.68,0.1,0
2013-08-26 00:00:00,0,0.01,24.78,0,0,0,258.44,100,7.38,0.001,0.02,0.36,0.14,0.19,0.02,92.8,23.2,11.6,2.9,0.72,0.18,1.03,0.16,0.01,0.52,0.08,0,10.94,1.65,0.1,0
2013-08-27 00:00:00,0,0.01,24.83,0,0,0,257.38,100,7.4,0.001,0.02,0.36,0.14,0.2,0.02,93.1,23.28,11.64,2.91,0.67,0.17,1.09,0.16,0.01,0.55,0.08,0.01,11.6,1.75,0.11,0
2013-08-28 00:00:00,0,0.01,24.88,0,0,0,256.31,100,7.42,0.001,0.02,0.36,0.14,0.2,0.02,93.41,23.35,11.68,2.92,0.63,0.16,1.15,0.17,0.01,0.58,0.09,0.01,12.25,1.85,0.12,0
2013-08-29 00:00:00,0,0.01,24.92,0,0,0,255.25,100,7.43,0.001,0.02,0.36,0.14,0.21,0.02,93.71,23.43,11.71,2.93,0.58,0.14,1.21,0.18,0.01,0.61,0.09,0.01,12.9,1.95,0.12,0
2013-08-30 00:00:00,0,0.01,24.97,0,0,0,254.19,100,7.45,0.001,0.02,0.36,0.14,0.21,0.02,94.02,23.5,11.75,2.94,0.53,0.13,1.28,0.19,0.01,0.64,0.1,0.01,13.55,2.05,0.13,0
2013-08-31 00:00:00,0,0.01,25.02,0,0,0,253.13,100,7.47,0.001,0.02,0.36,0.14,0.22,0.02,94.32,23.58,11.79,2.95,0.48,0.12,1.34,0.2,0.01,0.67,0.1,0.01,14.2,2.14,0.13,0
2013-09-01 00:00:00,0,0.01,25.07,0,0,0,252.06,100,7.49,0.001,0.02,0.36,0.14,0.22,0.02,94.63,23.66,11.83,2.96,0.43,0.11,1.4,0.21,0.01,0.7,0.11,0.01,14.85,2.24,0.14,0
2013-09-02 00:00:00,0,0.01,25.12,0,0,0,251,100,7.51,0.001,0.02,0.36,0.14,0.22,0.02,94.93,23.73,11.87,2.97,0.39,0.1,1.46,0.22,0.01,0.73,0.11,0.01,15.51,2.34,0.15,0
2013-09-03 00:00:00,0,0.01,25.16,0,0,0,249.94,100,7.52,0.001,0.02,0.36,0.14,0.23,0.02,95.24,23.81,11.9,2.98,0.34,0.08,1.52,0.23,0.01,0.76,0.11,0.01,16.16,2.44,0.15,0
2013-09-04 00:00:00,0,0.01,25.21,0,0,0,248.88,100,7.54,0.001,0.02,0.36,0.14,0.23,0.02,95.54,23.89,11.94,2.99,0.29,0.07,1.58,0.24,0.01,0.79,0.12,0.01,16.81,2.54,0.16,0
2013-09-05 00:00:00,0,0.01,25.26,0,0,0,247.81,100,7.56,0.001,0.02,0.36,0.14,0.24,0.02,95.85,23.96,11.98,3,0.24,0.06,1.64,0.25,0.02,0.82,0.12,0.01,17.46,2.64,0.16,0
2013-09-06 00:00:00,0,0.01,25.27,0,0,0,248.88,100,7.58,0.001,0.02,0.36,0.14,0.24,0.02,96.15,24.04,12.02,3,0.19,0.05,1.59,0.24,0.02,0.8,0.12,0.01,16.94,2.56,0.16,0
2013-09-07 00:00:00,0,0.01,25.27,0,0,0,249.94,100,7.59,0.001,0.02,0.36,0.14,0.25,0.02,96.46,24.11,12.06,3.01,0.14,0.04,1.55,0.23,0.01,0.77,0.12,0.01,16.43,2.48,0.15,0
2013-09-08 00:00:00,0,0.01,25.28,0,0,0,251,100,7.61,0.001,0.02,0.36,0.14,0.25,0.02,96.76,24.19,12.1,3.02,0.1,0.02,1.5,0.23,0.01,0.75,0.11,0.01,15.91,2.4,0.15,0
2013-09-09 00:00:00,0,0.01,25.28,0,0,0,252.06,100,7.62,0.001,0.02,0.36,0.14,0.25,0.03,97.07,24.27,12.13,3.03,0.05,0.01,1.45,0.22,0.01,0.72,0.11,0.01,15.39,2.32,0.15,0
2013-09-10 00:00:00,0,0.01,25.29,0,0,0,253.13,100,7.64,0.001,0.02,0.36,0.14,0.26,0.03,97.37,24.34,12.17,3.04,0,0,1.4,0.21,0.01,0.7,0.11,0.01,14.88,2.25,0.14,0
2013-09-11 00:00:00,0,0.01,25.38,0,0,0,253.2,100,7.68,0.001,0.02,0.36,0.14,0.25,0.03,97.04,24.26,12.13,3.03,0.01,0,0,0,0,0,0,0,0,0,0,0
2013-09-12 00:00:00,0,0.01,25.48,0,0,0,253.28,100,7.73,0.001,0.02,0.36,0.14,0.24,0.02,96.72,24.18,12.09,3.02,0.03,0.01,0.17,0.03,0,0.08,0.01,0,1.77,0.27,0.02,0
2013-09-13 00:00:00,0,0.01,25.57,0,0,0,253.36,100,7.77,0.001,0.02,0.36,0.14,0.24,0.02,96.39,24.1,12.05,3.01,0.04,0.01,0.33,0.05,0,0.17,0.03,0,3.53,0.53,0.03,0
2013-09-14 00:00:00,0,0.01,25.66,0,0,0,253.44,100,7.81,0.001,0.02,0.36,0.14,0.23,0.02,96.07,24.02,12.01,3,0.05,0.01,0.5,0.08,0,0.25,0.04,0,5.3,0.8,0.05,0
2013-09-15 00:00:00,0,0.01,25.76,0,0,0,253.52,100,7.86,0.001,0.02,0.36,0.14,0.22,0.02,95.74,23.93,11.97,2.99,0.06,0.02,0.66,0.1,0.01,0.33,0.05,0,7.06,1.07,0.07,0
2013-09-16 00:00:00,0,0.01,25.85,0,0,0,253.59,100,7.9,0.001,0.02,0.36,0.14,0.22,0.02,95.41,23.85,11.93,2.98,0.08,0.02,0.83,0.13,0.01,0.42,0.06,0,8.83,1.33,0.08,0
2013-09-17 00:00:00,0,0.01,25.95,0,0,0,253.67,100,7.95,0.001,0.02,0.36,0.14,0.21,0.02,95.09,23.77,11.89,2.97,0.09,0.02,1,0.15,0.01,0.5,0.08,0,10.6,1.6,0.1,0
2013-09-18 00:00:00,0,0.01,26.04,0,0,0,253.75,100,7.99,0.001,0.02,0.36,0.14,0.2,0.02,94.76,23.69,11.84,2.96,0.1,0.03,1.16,0.18,0.01,0.58,0.09,0.01,12.36,1.87,0.12,0
2013-09-19 00:00:00,0,0.01,25.99,0,0,0,255.47,100,7.99,0.001,0.02,0.36,0.14,0.2,0.02,94.43,23.61,11.8,2.95,0.12,0.03,1.15,0.17,0.01,0.58,0.09,0.01,12.23,1.85,0.12,0
2013-09-20 00:00:00,0,0.01,25.94,0,0,0,257.19,100,8,0.001,0.02,0.36,0.14,0.19,0.02,94.11,23.53,11.76,2.94,0.13,0.03,1.14,0.17,0.01,0.57,0.09,0.01,12.1,1.83,0.11,0
2013-09-21 00:00:00,0,0.01,25.89,0,0,0,258.91,100,8,0.001,0.02,0.36,0.14,0.18,0.02,93.78,23.44,11.72,2.93,0.14,0.04,1.13,0.17,0.01,0.56,0.09,0.01,11.97,1.81,0.11,0
2013-09-22 00:00:00,0,0.01,25.84,0,0,0,260.63,100,8,0.001,0.02,0.36,0.14,0.18,0.02,93.45,23.36,11.68,2.92,0.15,0.04,1.11,0.17,0.01,0.56,0.08,0.01,11.84,1.79,0.11,0
2013-09-23 00:00:00,0,0.01,25.79,0,0,0,262.34,100,8.01,0.001,0.02,0.36,0.14,0.17,0.02,93.13,23.28,11.64,2.91,0.17,0.04,1.1,0.17,0.01,0.55,0.08,0.01,11.71,1.77,0.11,0
